Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA
SC1,06/03/01,Ayr,Falkirk,6,0,H,1,0,H,2041.0,Michael McCurry,18.0,4.0,12.0,1.0,0.0,0.0,6.0,2.0,14.0,11.0,5.0,4.0,2.0,1.0,0.0,0.0,20.0,10.0,,,,,,,,,,,,,,,
SC1,05/08/00,Raith Rvs,Alloa,1,2,A,0,2,A,2123.0,Brian McGarry,13.0,7.0,7.0,4.0,1.0,0.0,5.0,3.0,15.0,15.0,2.0,2.0,1.0,0.0,1.0,0.0,35.0,0.0,,,,,,,,,,1.62,3.5,4.5,1.72,3.6,3.75
SC1,21/04/01,Airdrie,Inverness C,1,1,D,0,0,D,805.0,J. Brady ,8.0,5.0,4.0,3.0,0.0,0.0,2.0,6.0,7.0,6.0,8.0,2.0,2.0,3.0,0.0,1.0,20.0,55.0,2.65,2.85,2.5,,,,2.25,3.5,2.5,,,,2.5,3.5,2.25
SC1,18/11/00,Ayr,Morton,1,1,D,0,0,D,2256.0,Brian McGarry,20.0,13.0,8.0,8.0,0.0,0.0,7.0,5.0,8.0,13.0,3.0,2.0,1.0,3.0,0.0,0.0,10.0,30.0,1.4,3.8,6.5,1.3,4.0,7.0,1.4,4.3,5.5,1.36,4.33,6.0,1.4,3.75,7.0
SC1,02/01/01,Clyde,Airdrie,1,1,D,1,0,H,1950.0,Dougie Smith,10.0,11.0,3.0,7.0,1.0,2.0,8.0,6.0,13.0,10.0,2.0,1.0,3.0,2.0,0.0,0.0,30.0,20.0,1.92,3.1,3.35,2.1,3.1,2.7,1.91,3.5,3.2,1.9,3.5,3.1,2.1,3.5,2.75
SC1,12/08/00,Alloa,Ayr,1,1,D,1,0,H,1274.0,Martin Dale,9.0,26.0,8.0,18.0,0.0,0.0,2.0,5.0,13.0,16.0,6.0,1.0,1.0,2.0,0.0,0.0,10.0,20.0,,,,,,,,,,2.63,3.4,2.2,2.5,3.5,2.25
SC1,24/03/01,Ross County,Alloa,2,3,A,1,1,D,2079.0,Tom Brown,13.0,7.0,8.0,5.0,0.0,0.0,4.0,7.0,13.0,12.0,4.0,1.0,2.0,4.0,1.0,0.0,45.0,40.0,1.67,3.4,4.15,1.65,3.4,3.5,1.67,3.6,4.0,1.57,3.75,4.33,1.61,3.6,4.33
SC1,14/10/00,Airdrie,Inverness C,1,2,A,0,0,D,1555.0,John Fleming,14.0,13.0,6.0,4.0,0.0,0.0,7.0,2.0,15.0,12.0,8.0,3.0,2.0,1.0,2.0,0.0,70.0,10.0,2.5,3.5,2.25,,,,2.5,3.5,2.25,2.38,3.5,2.38,2.37,3.5,2.37
SC1,16/09/00,Clyde,Airdrie,4,1,H,0,0,D,1800.0,Stuart Dougal,14.0,14.0,5.0,7.0,0.0,0.0,6.0,3.0,18.0,11.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,10.0,,,,,,,2.1,3.5,2.75,1.73,3.4,4.0,1.9,3.4,3.25
SC1,05/05/01,Airdrie,Ayr,1,1,D,0,1,A,1228.0,Bobby Orr,9.0,14.0,5.0,7.0,1.0,0.0,5.0,5.0,12.0,19.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.3,1.87,,,,3.5,3.5,1.8,,,,3.8,3.75,1.66
