Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA
E2,08/02/03,Chesterfield,Peterboro,0,0,D,0,0,D,E Wolstenholme,11.0,12.0,9.0,11.0,12.0,17.0,9.0,3.0,1,1,0,0,1.833,3.25,3.75,1.9,3.3,3.5,1.85,3.0,3.3,1.91,3.2,3.5,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4
E2,21/09/02,Bristol City,QPR,1,3,A,1,1,D,M Messias,9.0,9.0,4.0,5.0,9.0,20.0,5.0,5.0,2,3,0,0,2.1,3.25,3.0,2.2,3.3,2.9,2.1,3.0,2.8,2.1,3.4,2.875,2.1,3.25,3.0,2.1,3.25,3.0,2.2,3.2,2.8
E2,21/12/02,Port Vale,Plymouth,1,2,A,1,2,A,P Prosser,14.0,14.0,9.0,10.0,13.0,14.0,8.0,5.0,0,0,0,0,2.1,3.25,3.0,2.05,3.3,3.2,2.0,3.0,2.9,2.25,3.2,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2
E2,19/10/02,Wigan,Stockport,2,1,H,0,1,A,C Webster,19.0,2.0,9.0,1.0,7.0,7.0,9.0,1.0,2,2,0,0,1.571,3.4,5.5,1.56,3.5,5.35,1.55,3.4,4.3,1.53,3.5,5.5,1.5,3.5,6.0,1.6,3.4,5.0,1.57,3.5,5.0
E2,19/10/02,Crewe,Plymouth,0,1,A,0,1,A,F Stretton,19.0,10.0,7.0,7.0,9.0,15.0,5.0,1.0,0,0,0,0,1.615,3.4,5.0,1.6,3.45,5.1,1.6,3.3,4.0,1.67,3.4,4.33,1.62,3.4,5.0,1.6,3.4,5.0,1.61,3.3,5.0
E2,23/11/02,Northampton,Port Vale,3,0,H,1,0,H,G Cain,22.0,10.0,12.0,6.0,9.0,7.0,5.0,5.0,0,0,0,0,2.0,3.25,3.25,2.0,3.25,3.4,2.0,3.0,2.9,2.0,3.4,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2
E2,29/03/03,Colchester,Swindon,1,0,H,0,0,D,G Poll,9.0,8.0,3.0,3.0,12.0,11.0,3.0,6.0,0,2,0,0,2.0,3.25,3.25,2.02,3.3,3.3,2.0,2.9,3.0,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2
E2,15/03/03,Wycombe,Barnsley,2,2,D,1,0,H,P Taylor,7.0,12.0,4.0,5.0,11.0,12.0,5.0,8.0,1,1,1,0,1.9,3.25,3.5,2.0,3.3,3.3,2.0,3.0,2.9,2.1,3.2,3.0,,,,2.0,3.25,3.25,2.0,3.2,3.2
E2,21/09/02,Colchester,Oldham,0,1,A,0,0,D,G Hegley,8.0,8.0,4.0,3.0,7.0,8.0,6.0,9.0,0,1,1,1,2.6,3.2,2.4,2.6,3.35,2.4,2.35,3.0,2.35,2.75,3.25,2.2,2.6,3.2,2.4,2.6,3.2,2.4,2.62,3.25,2.3
E2,25/01/03,Luton,Wycombe,1,0,H,0,0,D,C Wilkes,12.0,2.0,7.0,1.0,15.0,15.0,11.0,5.0,2,3,0,0,1.72,3.5,4.0,1.8,3.25,4.2,1.8,3.1,3.4,1.8,3.25,3.75,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75
E2,21/12/02,Tranmere,Notts County,2,2,D,2,1,H,M Ryan,16.0,8.0,16.0,7.0,10.0,20.0,8.0,7.0,2,4,2,0,1.727,3.5,4.0,1.7,3.35,4.6,1.65,3.2,3.9,1.73,3.5,3.75,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.3,4.5
E2,12/03/03,Swindon,Cheltenham,0,3,A,0,2,A,A Hall,12.0,12.0,4.0,8.0,8.0,5.0,8.0,8.0,1,0,1,0,1.66,3.4,4.5,1.7,3.4,4.3,1.65,3.2,3.9,1.67,3.4,4.33,1.67,3.4,4.5,1.66,3.4,4.5,1.66,3.4,4.33
E2,08/02/03,Port Vale,Luton,1,2,A,0,0,D,L Mason,13.0,8.0,6.0,2.0,13.0,10.0,6.0,7.0,2,1,0,0,2.6,3.2,2.4,2.65,3.2,2.35,2.4,3.0,2.3,2.75,3.2,2.25,2.75,3.25,2.25,2.7,3.2,2.3,2.62,3.2,2.3
E2,24/08/02,Colchester,Brentford,0,1,A,0,1,A,P Taylor,2.0,5.0,1.0,2.0,14.0,10.0,9.0,3.0,1,1,0,0,2.5,3.2,2.5,2.5,3.15,2.55,2.4,3.0,2.3,2.5,3.25,2.4,2.5,3.2,2.5,2.6,3.2,2.4,2.5,3.1,2.5
E2,15/02/03,Huddersfield,Cheltenham,3,3,D,0,2,A,A Butler,13.0,8.0,8.0,5.0,5.0,14.0,4.0,8.0,2,1,0,0,1.909,3.25,3.5,2.0,3.25,3.4,1.85,3.1,3.2,1.73,3.4,4.0,1.91,3.25,3.5,1.909,3.25,3.5,1.83,3.2,3.75
E2,19/10/02,Blackpool,Cardiff,1,0,H,0,0,D,M Riley,8.0,10.0,5.0,4.0,11.0,7.0,1.0,8.0,2,0,0,0,2.6,3.2,2.4,2.65,3.2,2.38,2.4,3.0,2.3,2.6,3.2,2.38,2.6,3.2,2.4,2.6,3.2,2.4,2.62,3.25,2.3
E2,08/10/02,Stockport,Peterboro,2,1,H,1,0,H,M Fletcher,11.0,8.0,5.0,5.0,10.0,11.0,3.0,3.0,2,1,0,1,1.833,3.25,3.75,1.93,3.3,3.5,1.9,3.0,3.1,2.0,3.2,3.2,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4
E2,21/04/03,Stockport,Huddersfield,2,1,H,0,1,A,P Armstrong,11.0,11.0,8.0,6.0,9.0,7.0,11.0,8.0,2,1,0,0,2.0,3.4,3.0,1.95,3.35,3.3,,,,1.909,3.2,3.5,2.1,3.4,2.88,2.1,3.4,2.875,1.9,3.4,3.25
E2,03/05/03,Plymouth,Wycombe,1,0,H,0,0,D,G Cain,20.0,3.0,11.0,1.0,4.0,15.0,5.0,3.0,1,1,0,0,1.727,3.5,4.0,1.74,3.4,4.15,,,,1.727,3.4,4.0,1.73,3.25,4.33,1.727,3.25,4.333,1.72,3.4,4.0
E2,26/10/02,Stockport,Brentford,2,3,A,1,1,D,M Ryan,17.0,11.0,14.0,7.0,10.0,15.0,8.0,4.0,1,2,0,0,2.1,3.25,3.0,2.15,3.25,3.05,2.1,3.0,2.8,2.2,3.5,2.62,2.2,3.25,2.88,2.2,3.25,2.8,2.1,3.2,3.0
E2,07/09/02,Notts County,Oldham,1,3,A,1,2,A,A Bates,8.0,12.0,4.0,6.0,12.0,8.0,3.0,11.0,1,1,0,0,2.2,3.25,2.8,2.25,3.3,2.8,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.2,2.8
E2,19/04/03,Mansfield,Barnsley,0,1,A,0,1,A,C Wilkes,10.0,10.0,7.0,7.0,8.0,14.0,4.0,9.0,1,4,0,0,2.25,3.25,2.75,2.27,3.25,2.8,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75
E2,14/12/02,Oldham,Wigan,0,2,A,0,1,A,A Hall,4.0,12.0,2.0,6.0,16.0,22.0,2.0,8.0,3,2,1,0,2.5,3.2,2.5,2.6,3.2,2.45,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.62,3.2,2.3
E2,19/04/03,Huddersfield,Wigan,0,0,D,0,0,D,B Curson,12.0,11.0,3.0,5.0,16.0,16.0,7.0,4.0,3,1,0,0,2.8,3.5,2.1,3.15,3.3,2.05,2.6,3.2,2.1,3.5,3.4,1.833,3.0,3.25,2.1,3.0,3.25,2.1,3.0,3.4,2.0
E2,29/10/02,Tranmere,Peterboro,1,1,D,0,0,D,E Evans,9.0,14.0,4.0,5.0,15.0,12.0,9.0,1.0,4,3,1,0,1.8,3.4,3.75,1.65,3.4,4.65,1.65,3.2,3.9,1.73,3.4,4.0,1.73,3.4,4.0,1.75,3.3,4.2,1.61,3.3,5.0
E2,13/08/02,Peterboro,Oldham,0,1,A,0,0,D,R Olivier,7.0,12.0,3.0,5.0,13.0,14.0,9.0,9.0,0,1,0,0,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.0,2.8,2.2,3.25,2.75,2.2,3.25,2.8,2.1,3.2,3.1,2.25,3.2,2.75
E2,30/11/02,Chesterfield,Huddersfield,1,0,H,1,0,H,A Hall,17.0,11.0,9.0,8.0,11.0,15.0,6.0,6.0,3,2,0,0,1.727,3.5,4.0,1.8,3.4,4.0,1.8,3.0,3.5,1.73,3.2,4.33,1.73,3.5,4.0,1.75,3.4,4.0,1.8,3.3,3.75
E2,12/10/02,Peterboro,Mansfield,0,0,D,0,0,D,J Ross,12.0,7.0,5.0,1.0,6.0,18.0,7.0,8.0,3,1,0,0,1.727,3.25,4.333,1.7,3.3,4.5,1.65,3.1,4.0,1.67,3.6,4.0,1.73,3.25,4.33,1.727,3.25,4.333,1.66,3.3,4.5
E2,12/10/02,Cardiff,Wycombe,1,0,H,0,0,D,T Parkes,14.0,12.0,10.0,5.0,9.0,18.0,3.0,1.0,1,2,0,0,1.444,3.75,6.5,1.48,3.65,6.5,1.45,3.5,5.0,1.4,3.75,7.0,1.44,3.6,6.5,1.444,3.75,6.5,1.44,3.6,6.5
E2,26/04/03,QPR,Crewe,0,0,D,0,0,D,A Hall,8.0,6.0,4.0,4.0,19.0,18.0,3.0,10.0,3,1,2,0,2.25,3.25,2.75,2.2,3.35,2.88,2.1,3.0,2.8,2.2,3.25,2.75,2.2,3.25,2.8,2.25,3.25,2.75,2.1,3.2,3.0
E2,29/10/02,Notts County,Swindon,1,1,D,0,1,A,C Boyeson,9.0,12.0,7.0,4.0,10.0,10.0,9.0,5.0,3,1,0,0,1.909,3.25,3.5,1.85,3.3,3.7,1.8,3.1,3.4,1.73,3.5,3.75,1.8,3.25,4.0,1.85,3.25,3.8,1.83,3.3,3.6
E2,22/02/03,Port Vale,Swindon,1,1,D,0,0,D,R Pearson,4.0,13.0,4.0,7.0,7.0,11.0,4.0,8.0,0,0,0,0,2.375,3.2,2.625,2.35,3.2,2.75,2.3,3.0,2.4,2.4,3.25,2.5,2.38,3.2,2.62,2.375,3.2,2.625,2.37,3.1,2.62
E2,05/04/03,Cardiff,QPR,1,2,A,0,0,D,P Armstrong,16.0,12.0,11.0,8.0,18.0,15.0,13.0,4.0,0,1,0,0,1.8,3.25,4.0,1.85,3.3,3.65,1.85,3.0,3.3,1.8,3.25,3.75,1.83,3.25,3.75,1.85,3.25,3.75,1.83,3.3,3.6
E2,19/04/03,Cardiff,Colchester,0,3,A,0,1,A,S Tomlin,13.0,7.0,4.0,5.0,15.0,10.0,9.0,1.0,1,1,0,0,1.444,3.75,6.5,1.45,3.85,6.2,1.4,3.5,5.6,1.4,3.75,7.0,1.4,3.75,7.5,1.4,3.75,7.5,1.44,3.6,6.5
E2,14/09/02,QPR,Swindon,2,0,H,0,0,D,H Webb,11.0,7.0,6.0,0.0,17.0,13.0,6.0,7.0,1,1,0,0,1.533,3.5,5.5,1.55,3.5,5.35,1.55,3.4,4.3,1.615,3.25,5.0,1.57,3.4,5.5,1.571,3.4,5.5,1.57,3.5,5.0
E2,26/10/02,Port Vale,Crewe,1,2,A,0,1,A,E Evans,18.0,12.0,8.0,6.0,8.0,6.0,3.0,3.0,2,1,0,0,2.5,3.2,2.5,2.65,3.25,2.4,2.35,3.0,2.35,2.6,3.2,2.38,2.62,3.2,2.38,2.6,3.2,2.4,2.6,3.1,2.4
E2,22/03/03,Barnsley,Colchester,1,1,D,1,1,D,E Evans,18.0,7.0,10.0,5.0,9.0,3.0,9.0,1.0,1,0,0,0,2.1,3.25,3.0,2.0,3.2,3.35,2.1,3.0,2.8,1.91,3.25,3.4,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0
E2,21/04/03,Chesterfield,Brentford,0,2,A,0,1,A,C Boyeson,6.0,8.0,3.0,6.0,20.0,15.0,5.0,7.0,3,2,0,0,2.0,3.25,3.25,1.95,3.3,3.4,1.9,3.0,3.1,1.909,3.5,3.2,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.3,3.1
E2,03/05/03,Mansfield,Northampton,2,1,H,0,1,A,P Prosser,19.0,9.0,13.0,6.0,11.0,15.0,6.0,3.0,0,0,0,0,2.1,3.25,3.0,2.1,3.3,3.1,,,,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,1.9,3.25,3.4
E2,19/10/02,Notts County,Northampton,2,1,H,0,0,D,E Ilderton,11.0,13.0,6.0,10.0,16.0,9.0,4.0,4.0,2,4,0,0,2.1,3.25,3.0,2.15,3.25,2.95,2.0,3.0,2.9,1.91,3.5,3.2,2.0,3.25,3.25,2.2,3.2,2.875,2.1,3.2,3.0
E2,13/08/02,Cardiff,Port Vale,3,1,H,2,1,H,P Rejer,16.0,10.0,12.0,5.0,18.0,14.0,6.0,0.0,1,2,0,1,1.364,3.75,9.0,1.4,3.8,7.1,1.4,3.7,5.3,1.444,3.6,6.5,1.36,3.75,8.5,1.444,3.75,6.5,1.4,3.75,7.0
E2,01/01/03,Wigan,Notts County,3,1,H,1,0,H,J P Robinson,27.0,3.0,18.0,2.0,10.0,10.0,15.0,4.0,0,1,0,0,1.364,4.0,7.5,1.42,4.0,7.5,1.35,3.8,6.2,1.36,3.75,8.0,1.36,3.75,8.5,1.364,3.75,8.5,1.33,4.0,8.0
E2,10/08/02,Mansfield,Plymouth,4,3,H,1,1,D,G Frankland,20.0,11.0,13.0,6.0,14.0,17.0,4.0,4.0,2,2,0,0,2.5,3.2,2.5,2.45,3.3,2.5,2.35,3.0,2.35,2.4,3.25,2.5,,,,2.5,3.2,2.5,2.5,3.1,2.5
E2,15/02/03,Swindon,Wycombe,0,3,A,0,1,A,M Halsey,9.0,4.0,5.0,2.0,16.0,12.0,4.0,2.0,1,0,0,0,1.833,3.25,3.75,1.9,3.25,3.7,1.85,3.0,3.3,1.83,3.2,3.75,1.83,3.25,3.75,1.833,3.25,3.75,1.8,3.1,4.0
E2,10/08/02,Notts County,Wycombe,1,1,D,0,0,D,M Warren,11.0,10.0,4.0,5.0,16.0,15.0,7.0,9.0,1,0,0,0,2.1,3.25,3.0,2.15,3.3,3.15,2.1,3.0,2.8,2.1,3.2,3.0,,,,2.1,3.25,3.0,2.0,3.3,3.1
E2,29/03/03,Crewe,Stockport,1,0,H,0,0,D,D Gallagher,13.0,4.0,4.0,2.0,15.0,9.0,8.0,6.0,2,3,0,0,1.44,3.75,6.5,1.53,3.55,6.0,1.5,3.4,4.7,1.5,3.4,6.0,1.44,3.6,7.0,1.44,3.6,7.0,1.53,3.4,5.5
E2,26/10/02,QPR,Oldham,1,2,A,1,2,A,C Wilkes,10.0,7.0,2.0,5.0,10.0,24.0,6.0,5.0,1,4,0,0,1.909,3.25,3.5,1.95,3.25,3.55,1.85,3.0,3.3,1.91,3.25,3.4,2.0,3.25,3.25,1.909,3.25,3.5,1.83,3.3,3.6
E2,23/04/03,Swindon,Plymouth,2,0,H,1,0,H,I Williamson,19.0,15.0,4.0,5.0,15.0,12.0,9.0,7.0,1,0,0,0,2.3,3.2,2.625,2.25,3.2,2.8,2.2,3.1,2.5,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.25,2.75
E2,19/10/02,Mansfield,Huddersfield,0,2,A,0,0,D,S Tomlin,6.0,9.0,3.0,4.0,10.0,9.0,4.0,5.0,1,1,0,0,2.375,3.2,2.625,2.3,3.25,2.7,2.2,3.0,2.6,2.25,3.2,2.75,2.25,3.25,2.75,2.3,3.2,2.7,2.3,3.25,2.62
E2,04/03/03,Blackpool,Barnsley,1,2,A,0,1,A,J P Robinson,14.0,12.0,10.0,8.0,9.0,17.0,9.0,3.0,0,3,0,0,1.66,3.4,4.5,1.7,3.45,4.45,1.7,3.2,3.7,1.62,3.5,4.5,1.67,3.4,4.5,1.67,3.4,4.5,1.72,3.25,4.2
E2,09/11/02,Barnsley,Cardiff,3,2,H,2,2,D,C Foy,11.0,12.0,7.0,5.0,21.0,12.0,3.0,2.0,3,2,0,0,3.75,3.25,1.833,3.6,3.25,1.9,3.4,3.1,1.8,3.4,3.25,1.91,3.5,3.25,1.91,3.5,3.25,1.909,4.0,3.4,1.72
E2,20/12/02,Stockport,Northampton,4,0,H,1,0,H,B Curson,13.0,6.0,4.0,3.0,10.0,8.0,3.0,8.0,2,1,0,0,2.0,3.25,3.25,2.1,3.3,3.31,2.0,3.0,2.9,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2
E2,08/02/03,Northampton,QPR,1,1,D,1,0,H,C Webster,2.0,9.0,2.0,7.0,12.0,24.0,5.0,5.0,1,2,0,0,2.625,3.2,2.375,2.75,3.25,2.25,2.6,3.0,2.2,2.75,3.2,2.25,2.75,3.25,2.25,2.8,3.2,2.25,2.8,3.2,2.2
E2,07/09/02,Swindon,Port Vale,1,2,A,1,1,D,P Taylor,12.0,8.0,6.0,5.0,6.0,13.0,16.0,7.0,2,2,0,1,2.1,3.25,3.0,1.95,3.25,3.75,1.9,3.1,3.0,1.909,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.2,3.5
E2,01/03/03,Brentford,Tranmere,1,2,A,0,1,A,M Cooper,12.0,11.0,8.0,9.0,11.0,7.0,6.0,10.0,0,1,0,0,2.3,3.2,2.7,2.37,3.3,2.65,2.3,3.0,2.4,2.2,3.25,2.75,2.38,3.2,2.62,2.3,3.2,2.7,2.3,3.2,2.62
E2,01/03/03,Colchester,Port Vale,4,1,H,2,0,H,S Mathieson,12.0,17.0,8.0,8.0,10.0,15.0,8.0,5.0,2,2,0,0,2.0,3.25,3.25,2.0,3.25,3.4,2.0,3.0,2.9,2.0,3.2,3.2,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0
E2,10/08/02,Port Vale,Tranmere,1,4,A,1,2,A,S Baines,12.0,8.0,6.0,4.0,6.0,8.0,1.0,1.0,1,0,0,0,2.1,3.25,3.0,2.15,3.25,3.0,2.0,3.0,2.9,2.0,3.4,3.0,,,,2.1,3.25,3.0,2.0,3.2,3.2
E2,12/10/02,Chesterfield,Tranmere,1,0,H,0,0,D,M Fletcher,12.0,21.0,7.0,8.0,11.0,16.0,7.0,4.0,2,3,0,0,1.909,3.25,3.5,1.8,3.35,3.85,1.8,3.0,3.5,1.73,3.5,3.75,1.73,3.4,4.0,1.75,3.4,4.0,1.83,3.3,3.6
E2,26/08/02,Brentford,Swindon,3,1,H,2,1,H,R Beeby,8.0,5.0,3.0,2.0,12.0,20.0,5.0,3.0,0,2,0,0,1.833,3.25,3.75,1.86,3.3,3.6,1.8,3.1,3.4,1.909,3.25,3.4,,,,1.833,3.25,3.8,,,
E2,04/03/03,Stockport,Chesterfield,2,1,H,1,1,D,R Oliver,12.0,12.0,4.0,8.0,10.0,8.0,9.0,6.0,2,3,0,0,2.0,3.25,3.25,2.12,3.25,3.1,2.0,3.0,2.9,2.2,3.25,2.75,2.0,3.25,3.25,2.0,3.25,3.25,1.9,3.25,3.4
E2,31/08/02,Northampton,Barnsley,1,0,H,0,0,D,A Hall,7.0,10.0,4.0,6.0,15.0,19.0,2.0,7.0,1,3,1,0,2.6,3.2,2.4,2.6,3.3,2.4,2.4,3.0,2.3,2.4,3.25,2.5,2.63,3.2,2.38,2.625,3.2,2.375,2.62,3.25,2.3
E2,01/02/03,Barnsley,Swindon,1,1,D,1,1,D,D Pugh,10.0,11.0,7.0,9.0,11.0,18.0,8.0,8.0,1,1,0,0,2.4,3.2,2.6,2.45,3.2,2.55,2.35,3.0,2.35,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.25,2.4
E2,26/10/02,Huddersfield,Colchester,1,1,D,0,1,A,P Joslin,7.0,10.0,4.0,5.0,12.0,16.0,6.0,6.0,0,0,0,0,1.8,3.4,3.75,1.8,3.35,4.0,1.8,3.0,3.5,1.73,3.4,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75
E2,14/12/02,Brentford,Chesterfield,2,1,H,1,1,D,C Penton,11.0,6.0,6.0,2.0,13.0,18.0,8.0,7.0,1,6,0,2,1.833,3.25,3.75,1.85,3.3,3.8,1.85,3.1,3.2,1.8,3.25,3.75,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.2,3.75
E2,18/03/03,Stockport,Wigan,1,1,D,0,0,D,M Cowburn,4.0,15.0,1.0,12.0,9.0,13.0,4.0,5.0,0,1,0,0,3.75,3.25,1.83,3.6,3.35,1.9,3.3,3.0,1.85,3.75,3.2,1.83,3.25,3.25,2.0,3.25,3.25,2.0,3.6,3.3,1.83
E2,04/02/03,Mansfield,Brentford,0,0,D,0,0,D,E Evans,12.0,6.0,6.0,3.0,13.0,12.0,8.0,3.0,0,1,0,0,2.375,3.2,2.625,2.37,3.35,2.62,2.3,3.0,2.4,2.4,3.25,2.5,2.3,3.2,2.7,2.3,3.2,2.7,2.5,3.1,2.5
E2,22/02/03,Oldham,Notts County,1,1,D,1,0,H,G Salisbury,23.0,8.0,13.0,6.0,15.0,12.0,4.0,4.0,0,1,0,0,1.571,3.6,5.0,1.65,3.45,4.85,1.6,3.3,4.0,1.57,3.5,5.0,1.62,3.4,5.0,1.615,3.4,5.0,1.61,3.3,5.0
E2,01/03/03,Wigan,Chesterfield,3,1,H,2,0,H,C Webster,20.0,7.0,15.0,4.0,8.0,14.0,7.0,4.0,1,0,0,0,1.364,4.0,7.5,1.4,4.0,7.25,1.4,3.5,5.7,1.33,4.0,8.0,1.33,4.33,7.5,1.333,4.333,7.5,1.3,4.33,8.0
E2,15/02/03,QPR,Port Vale,4,0,H,0,0,D,S Tomlin,14.0,4.0,12.0,2.0,15.0,16.0,9.0,4.0,2,3,0,0,1.571,3.6,5.0,1.6,3.5,5.2,1.55,3.3,4.5,1.5,3.4,6.0,1.57,3.4,5.5,1.571,3.4,5.5,1.53,3.4,5.5
E2,29/03/03,Blackpool,QPR,1,3,A,0,1,A,A Bates,16.0,14.0,8.0,8.0,12.0,20.0,8.0,4.0,2,3,0,0,2.3,3.2,2.7,2.28,3.25,2.8,2.2,3.0,2.6,2.4,3.25,2.5,2.38,3.2,2.62,2.38,3.2,2.62,2.3,3.2,2.62
E2,23/11/02,Wycombe,Tranmere,1,3,A,0,0,D,M Thorpe,15.0,9.0,5.0,6.0,14.0,9.0,10.0,2.0,2,0,0,0,2.1,3.25,3.0,2.0,3.3,3.35,1.9,3.1,3.0,2.2,3.25,2.75,1.91,3.25,3.5,1.909,3.25,3.5,1.83,3.3,3.6
E2,28/12/02,Wigan,Swindon,2,0,H,1,0,H,C Wilkes,22.0,9.0,14.0,5.0,9.0,16.0,3.0,2.0,2,2,0,0,1.4,4.0,6.5,1.41,4.0,6.6,1.4,3.6,5.5,1.4,3.75,7.0,1.4,3.75,7.5,1.4,3.75,7.5,1.36,3.75,8.0
E2,15/02/03,Notts County,Bristol City,2,0,H,0,0,D,G Hegley,5.0,9.0,4.0,4.0,19.0,13.0,3.0,3.0,2,3,0,0,2.5,3.2,2.5,2.65,3.2,2.42,2.4,3.0,2.3,2.4,3.25,2.5,2.62,3.2,2.38,2.625,3.2,2.375,2.62,3.1,2.37
E2,04/01/03,Northampton,Wycombe,0,5,A,0,2,A,M Ryan,18.0,15.0,4.0,11.0,5.0,18.0,4.0,1.0,3,3,0,0,2.25,3.25,2.75,2.25,3.25,2.85,2.1,3.0,2.8,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.2,2.8
E2,15/03/03,Oldham,QPR,0,0,D,0,0,D,A Hall,7.0,18.0,3.0,12.0,20.0,9.0,6.0,8.0,2,3,0,0,1.9,3.25,3.5,2.02,3.25,3.3,2.1,3.0,2.8,2.2,3.25,2.75,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0
E2,29/10/02,Bristol City,Huddersfield,1,0,H,1,0,H,P Durkin,6.0,10.0,4.0,4.0,10.0,12.0,3.0,3.0,0,1,0,0,1.533,3.5,5.5,1.55,3.6,7.0,1.5,3.5,4.5,1.57,3.5,5.0,1.53,3.5,5.5,1.533,3.6,5.5,1.53,3.4,5.5
E2,14/09/02,Peterboro,Crewe,0,0,D,0,0,D,J P Robinson,19.0,6.0,10.0,3.0,10.0,6.0,9.0,1.0,0,1,0,0,3.0,3.25,2.1,2.8,3.25,2.2,2.6,3.0,2.2,2.8,3.2,2.2,2.88,3.2,2.2,2.875,3.2,2.2,2.75,3.2,2.25
E2,03/05/03,Swindon,Luton,2,1,H,2,1,H,A Penn,7.0,8.0,3.0,4.0,8.0,15.0,9.0,4.0,2,3,0,0,2.25,3.25,2.75,2.26,3.27,2.77,,,,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75
E2,18/02/03,Cheltenham,Barnsley,1,3,A,1,1,D,P Armstrong,9.0,21.0,2.0,5.0,14.0,6.0,3.0,6.0,0,0,0,0,2.2,3.25,2.8,2.27,3.25,2.8,2.2,3.0,2.6,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8
E2,13/08/02,Wycombe,Northampton,1,1,D,0,0,D,C Wilkes,14.0,12.0,8.0,3.0,12.0,19.0,8.0,7.0,2,2,0,0,1.727,3.5,4.0,1.73,3.4,4.1,1.75,3.1,3.6,1.833,3.0,4.0,1.83,3.25,3.75,1.833,3.25,3.8,1.72,3.4,4.0
E2,15/03/03,Brentford,Stockport,1,2,A,1,0,H,P Joslin,10.0,10.0,7.0,4.0,12.0,8.0,4.0,10.0,0,0,0,0,1.83,3.25,3.75,1.88,3.3,3.7,1.85,3.1,3.2,1.8,3.25,3.75,1.83,3.25,3.75,1.83,3.25,3.75,1.83,3.3,3.6
E2,29/03/03,Bristol City,Barnsley,2,0,H,1,0,H,A Penn,10.0,17.0,5.0,14.0,12.0,9.0,8.0,5.0,1,3,0,0,1.5,3.5,6.0,1.63,3.35,5.3,1.55,3.3,4.5,1.57,3.5,5.0,1.5,3.5,6.0,1.5,3.5,6.0,1.53,3.4,5.5
E2,25/02/03,Brentford,Huddersfield,1,0,H,0,0,D,R Beeby,11.0,10.0,4.0,7.0,18.0,11.0,12.0,9.0,1,0,0,0,1.73,3.4,4.0,1.75,3.4,4.0,1.8,3.4,3.6,,,,,,,,,,,,
E2,15/03/03,Colchester,Huddersfield,2,0,H,0,0,D,P Armstrong,10.0,6.0,4.0,0.0,16.0,11.0,5.0,1.0,1,0,0,1,1.9,3.25,3.5,1.9,3.3,3.6,1.85,3.1,3.2,1.8,3.25,3.75,1.83,3.25,3.75,1.83,3.25,3.75,1.83,3.3,3.6
E2,18/04/03,Northampton,Stockport,0,3,A,0,3,A,A Kaye,4.0,5.0,1.0,4.0,9.0,18.0,5.0,6.0,2,1,0,0,2.5,3.2,2.5,2.35,3.3,2.7,2.35,3.0,2.35,2.4,3.25,2.5,2.38,3.4,2.5,2.375,3.4,2.5,2.4,3.25,2.5
E2,24/08/02,QPR,Peterboro,2,0,H,0,0,D,C Penton,16.0,4.0,7.0,2.0,12.0,15.0,7.0,7.0,1,4,0,0,1.615,3.4,5.0,1.65,3.4,4.8,1.65,3.2,3.9,1.667,3.25,4.5,1.62,3.4,4.5,1.667,3.2,5.0,1.61,3.3,5.0
