Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA
E2,29/12/01,Northampton,Oldham,0,1,A,0,0,D,4760.0,"Ross, J. J.",14,17,6,8,0,0,6,5,10,12.0,3,4,1,1,1,0,35,10,2.65,3.2,2.35,2.5,2.9,2.3,2.62,3.2,2.37,2.75,3.25,2.25,2.75,3.4,2.2,2.75,3.25,2.25
E2,19/01/02,Stoke,QPR,0,1,A,0,0,D,16725.0,"Ryan, M.",11,13,5,8,0,1,7,3,8,13.0,2,14,2,0,0,0,20,0,1.75,3.2,4.3,1.7,3.1,3.8,1.73,3.2,4.33,1.75,3.2,4.33,1.73,3.25,4.33,,,
E2,07/04/02,Tranmere,Reading,2,2,D,1,0,H,9282.0,"Wilkes, C. R.",13,12,5,7,0,0,3,6,25,8.0,2,9,3,0,0,0,30,0,3.25,3.35,1.95,3.0,3.1,1.9,3.0,3.25,2.1,3.25,3.25,2.0,3.0,3.5,2.0,3.6,3.4,1.83
E2,22/09/01,Reading,Wycombe,2,0,H,2,0,H,13565.0,C. J. Foy,16,3,12,0,0,0,11,12,10,13.0,1,7,5,2,0,1,50,45,,,,1.65,3.2,3.8,1.73,3.25,4.33,1.62,3.4,5.0,1.62,3.6,4.5,1.61,3.4,5.0
E2,13/11/01,Wigan,Stoke,6,1,H,3,1,H,7047.0,J. T. Winter,17,9,9,2,0,2,3,5,23,13.0,5,0,1,1,0,0,10,10,2.95,3.3,2.1,2.9,3.0,2.0,3.25,3.25,2.0,3.0,3.25,2.1,,,,3.0,3.3,2.1
E2,23/02/02,Blackpool,Huddersfield,1,2,A,0,0,D,8981.0,"Bates, A.",9,8,5,3,1,0,8,4,9,9.0,0,2,0,0,0,0,0,0,2.52,3.2,2.45,2.35,3.0,2.35,2.62,3.2,2.37,2.5,3.2,2.5,2.6,3.2,2.375,2.37,3.2,2.62
E2,09/11/01,Wigan,Colchester,2,3,A,0,2,A,5735.0,G. Laws,11,5,8,3,1,0,4,2,19,13.0,3,6,3,1,0,0,30,10,1.95,3.2,3.45,1.9,3.0,3.1,1.73,3.5,4.0,1.83,3.25,3.75,2.0,3.25,3.25,1.9,3.25,3.5
E2,29/12/01,Chesterfield,Notts County,2,1,H,1,0,H,5139.0,"Martin, A. J.",18,8,8,6,1,0,5,6,16,15.0,9,2,0,0,0,1,0,25,2.0,3.2,3.3,2.0,3.0,2.9,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.25,3.25
E2,16/01/02,Oldham,Swindon,2,0,H,1,0,H,3970.0,"Baines, S. J.",12,9,6,4,0,0,7,1,13,9.0,5,6,0,0,0,0,0,0,1.7,3.4,4.3,1.65,3.2,3.9,1.67,3.4,4.5,1.7,3.4,4.33,1.8,3.4,3.75,1.66,3.4,4.5
E2,08/09/01,Brighton,QPR,2,1,H,0,0,D,6820.0,W. M. Jordan,14,9,4,4,1,1,9,4,10,21.0,8,3,0,3,0,0,0,30,,,,2.1,3.0,2.8,2.1,3.25,3.0,2.1,3.2,3.1,2.1,3.4,2.88,,,
E2,05/03/02,Reading,Bournemouth,2,2,D,1,0,H,13538.0,"Beeby, R. J.",19,14,9,6,1,1,11,2,10,9.0,4,0,0,0,0,0,0,0,1.3,4.35,8.5,1.25,4.3,8.0,1.28,4.5,9.0,1.3,4.333,8.5,1.3,4.333,8.5,1.3,4.33,8.5
E2,22/12/01,Bristol City,Wrexham,1,0,H,0,0,D,12317.0,"Jordan, W. M.",7,10,4,5,1,0,7,1,18,16.0,1,7,1,0,0,0,10,0,1.36,3.85,8.2,1.35,3.6,6.5,1.4,4.0,6.5,1.36,3.8,8.5,1.4,4.0,6.5,1.36,3.75,8.5
E2,20/10/01,Peterboro,Blackpool,3,2,H,1,2,A,5502.0,W. M. Jordan,18,13,7,7,1,0,4,6,17,20.0,7,4,4,1,0,0,40,10,1.87,3.25,3.65,1.85,3.1,3.2,1.8,3.25,4.0,,,,2.1,3.25,3.0,1.9,3.25,3.5
E2,10/11/01,Blackpool,Swindon,1,0,H,1,0,H,5018.0,R. Pearson,12,10,7,6,0,0,8,7,14,11.0,7,7,1,3,0,0,10,30,2.0,3.2,3.3,1.9,3.0,3.1,2.0,3.25,3.25,1.91,3.25,3.5,1.91,3.25,3.5,1.83,3.3,3.75
E2,30/03/02,Tranmere,QPR,2,3,A,0,1,A,8619.0,"Stretton, F. G.",17,20,8,12,1,0,3,4,15,9.0,9,5,1,0,0,0,10,0,1.95,3.25,3.4,1.9,3.0,3.1,2.0,3.25,3.25,1.85,3.25,3.75,2.0,3.25,3.25,1.8,3.4,3.75
E2,22/12/01,Reading,Wigan,1,1,D,1,0,H,15808.0,"Tomlin, S. G.",8,8,2,4,0,0,3,4,15,11.0,5,6,0,2,0,0,0,20,1.68,3.4,4.4,1.6,3.2,4.2,1.61,3.6,4.5,1.67,3.5,4.33,1.62,3.6,4.5,1.66,3.4,4.5
E2,26/01/02,Huddersfield,QPR,1,0,H,1,0,H,9433.0,"Fletcher, M.",11,5,7,3,0,0,1,5,15,17.0,5,4,3,1,0,0,30,10,2.25,3.15,2.85,2.2,2.9,2.7,2.2,3.25,2.87,2.25,3.2,2.8,2.375,3.2,2.625,,,
E2,22/03/02,Cardiff,Wrexham,3,2,H,2,1,H,15702.0,"Walton, P.",10,5,5,4,1,0,7,6,14,9.0,3,2,0,4,0,0,0,40,1.44,3.65,6.9,1.45,3.6,4.8,1.5,3.6,6.0,1.444,3.75,6.5,1.4,4.0,6.5,1.44,3.6,7.0
E2,13/10/01,Huddersfield,Brighton,1,2,A,0,1,A,10727.0,U. D. Rennie,14,10,8,7,0,0,5,5,19,16.0,4,2,2,2,0,0,20,20,,,,1.85,3.1,3.2,1.91,3.25,3.5,,,,1.91,3.25,3.5,1.9,3.25,3.5
E2,30/03/02,Colchester,Brighton,1,4,A,0,3,A,4881.0,"Jones, P.",7,12,4,8,0,0,3,1,9,11.0,3,2,1,3,0,0,10,30,3.0,3.25,2.1,2.8,3.0,2.1,2.87,3.25,2.2,3.25,3.25,2.0,3.4,3.4,1.909,2.8,3.25,2.2
E2,26/02/02,QPR,Wigan,1,1,D,0,0,D,8519.0,"Curson, B.",10,6,4,4,0,0,18,1,7,11.0,9,10,0,1,0,0,0,10,2.28,3.1,2.82,2.2,3.0,2.6,2.2,3.25,2.87,2.2,3.2,2.875,2.1,3.4,2.875,,,
E2,15/01/02,Bury,Huddersfield,0,0,D,0,0,D,3462.0,"Curson, B.",8,8,3,4,1,0,6,6,15,14.0,4,0,3,1,1,0,55,10,2.55,3.25,2.4,2.4,3.0,2.3,2.62,3.2,2.37,2.62,3.2,2.38,2.6,3.2,2.38,2.6,3.2,2.4
E2,09/03/02,Wigan,Oldham,1,0,H,0,0,D,7389.0,"Jones, M. J.",10,6,3,1,0,1,7,7,12,15.0,1,4,1,2,0,0,10,20,2.25,3.1,2.87,2.1,3.0,2.8,2.1,3.25,3.0,2.25,3.2,2.8,2.2,3.25,2.8,2.2,3.25,2.8
E2,19/01/02,Bristol City,Northampton,1,3,A,0,2,A,11733.0,"Cable, L. E.",10,6,3,4,1,0,13,1,8,20.0,5,3,1,2,0,0,10,20,1.32,4.3,7.9,1.35,3.8,6.2,1.4,3.75,7.5,1.3,4.33,8.5,1.33,4.33,7.5,1.3,4.33,8.5
E2,18/08/01,Stoke,Northampton,2,0,H,0,0,D,12845.0,M. G. Cowburn,12,5,6,2,0,1,6,4,12,9.0,0,5,2,2,0,0,20,20,,,,1.5,3.4,4.7,1.53,3.6,5.5,,,,1.53,3.5,5.5,1.53,3.5,5.5
E2,28/08/01,Oldham,Northampton,4,2,H,2,0,H,4941.0,F. G. Stretton ,19,14,11,9,0,0,7,9,12,14.0,0,3,0,0,0,0,0,0,,,,1.8,3.1,3.4,1.73,3.25,4.33,,,,1.8,3.4,3.75,1.83,3.3,3.75
E2,08/09/01,Stoke,Huddersfield,1,1,D,0,1,A,13319.0,C. Webster,10,8,4,7,0,0,13,2,17,17.0,1,2,0,3,0,0,0,30,,,,2.3,3.0,2.4,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.4,2.62,2.2,3.25,2.8
E2,06/04/02,Northampton,Wycombe,4,1,H,0,1,A,5851.0,"Tomlin, S. G.",13,5,6,3,1,0,8,5,13,17.0,0,2,2,2,0,0,20,20,1.9,3.25,3.5,1.9,3.1,3.0,1.91,3.25,3.5,1.85,3.4,3.5,2.0,3.5,3.0,1.9,3.25,3.5
E2,05/03/02,Brighton,Wycombe,4,0,H,1,0,H,6398.0,"Danson, P. S.",20,11,13,4,1,0,9,4,13,22.0,2,0,0,3,0,0,0,30,1.6,3.35,5.2,1.55,3.3,4.5,1.57,3.6,5.0,1.571,3.4,5.5,1.571,3.6,5.0,1.57,3.4,5.5
E2,01/12/01,Wrexham,Northampton,3,2,H,1,1,D,2708.0,H. M. Webb,11,6,8,5,0,0,10,3,9,14.0,2,6,1,4,0,1,10,65,2.0,3.2,3.3,1.9,3.1,3.0,2.1,3.25,3.0,1.91,3.25,3.5,1.83,3.4,3.6,1.83,3.3,3.75
E2,11/12/01,Wigan,Notts County,1,1,D,1,0,H,3827.0,G. B. Frankland,10,7,4,3,0,0,5,4,15,15.0,3,1,2,1,0,0,20,10,1.7,3.35,4.4,1.65,3.1,4.0,1.5,3.6,6.0,1.62,3.5,4.75,1.62,3.4,5.0,1.66,3.4,4.5
E2,03/11/01,Peterboro,Wigan,0,2,A,0,1,A,5405.0,F. G. Stretton,11,9,7,4,0,0,4,6,9,10.0,1,3,0,3,0,0,0,30,1.67,3.4,4.5,1.7,3.2,3.7,1.73,3.5,4.0,1.67,3.4,4.5,1.62,3.6,4.5,1.72,3.5,4.0
E2,15/12/01,Tranmere,Port Vale,3,1,H,2,1,H,7859.0,G. B. Frankland,16,10,10,6,2,0,6,3,19,14.0,2,3,2,1,0,0,20,10,1.7,3.3,4.45,1.6,3.2,4.2,1.61,3.6,4.5,1.62,3.4,5.0,1.57,3.6,5.0,1.61,3.4,5.0
E2,22/01/02,QPR,Bournemouth,1,1,D,1,0,H,10901.0,"Bates, A.",8,7,2,3,0,0,1,5,9,10.0,3,4,1,1,0,1,10,35,1.45,3.7,6.4,1.5,3.4,4.7,1.5,3.6,6.0,1.5,3.5,6.0,1.44,3.75,6.5,,,
E2,30/03/02,Swindon,Blackpool,1,0,H,0,0,D,5085.0,"Parkes, T. A.",12,8,6,4,0,2,13,4,11,14.0,3,1,0,4,0,0,0,40,2.1,3.15,3.1,2.0,2.9,3.0,2.1,3.25,3.0,2.0,3.25,3.25,2.0,3.25,3.25,1.9,3.25,3.5
E2,19/01/02,Peterboro,Swindon,1,1,D,0,1,A,6598.0,"Webster, C. H.",15,9,5,3,4,1,12,0,13,13.0,2,8,0,3,0,0,0,30,1.75,3.35,4.05,1.75,3.1,3.6,1.8,3.4,3.75,1.8,3.4,3.75,1.83,3.25,3.75,1.8,3.4,3.75
E2,26/02/02,Oldham,Brentford,3,2,H,1,1,D,4935.0,"Rejer, P.",13,8,8,4,0,0,6,4,13,8.0,4,9,2,1,0,0,20,10,1.88,3.4,3.45,1.9,3.1,3.0,2.2,3.25,2.87,2.2,3.2,2.875,2.2,3.25,2.8,1.83,3.5,3.5
E2,06/10/01,Notts County,Wycombe,0,1,A,0,0,D,4483.0,S. J. Baines,12,16,5,8,0,1,8,8,13,14.0,1,6,0,0,0,0,0,0,,,,2.0,3.0,2.9,2.2,3.25,2.87,1.91,3.25,3.5,1.91,3.4,3.4,1.9,3.25,3.5
