Country,League,Season,Match_Date,Home_Team,Away_Team,Full_Time_Home_Team_Goals,Full_Time_Away_Team_Goals,Full_Time_Result,DayOfWeek,Avg_Home_Goals_Last5,Avg_Away_Goals_Last5,DaysSinceLastMatchHome,DaysSinceLastMatchAway,Average_home_win_odds,Average_away_win_odds,Average_over_2.5_goals_odds,Average_under_2.5_goals_odds,Average_Asian_Handicap_Home_odds,Average_Asian_Handicap_Away_odds,has_favorite,diff_home_win_odds,diff_away_win_odds,Time_kick_off_bin
france,1,2122,16500672.0,Lille,Lens,1.0,2.0,A,5.0,1.2,1.2,14,13,2.03,3.78,2.06,1.82,2.04,1.86,None,0.08999999999999986,-0.6800000000000002,Late Evening
france,1,2122,16500672.0,St Etienne,Brest,2.0,1.0,H,5.0,1.6,1.0,13,13,2.23,3.38,2.11,1.75,1.91,1.98,None,-0.029999999999999805,-0.16999999999999993,Evening
france,1,2122,16501536.0,Metz,Clermont,1.0,1.0,D,6.0,0.6,1.0,14,29,2.76,2.7,2.26,1.66,1.96,1.93,None,-0.13000000000000034,-0.13999999999999968,Afternoon
france,1,2122,16501536.0,Troyes,Strasbourg,1.0,1.0,D,6.0,0.8,1.0,14,28,3.83,2.05,2.21,1.68,1.85,2.06,None,-0.3099999999999996,-0.06000000000000005,Afternoon
france,1,2122,16501536.0,Lyon,Bordeaux,6.0,1.0,H,6.0,2.6,0.8,14,15,1.29,9.79,1.47,2.72,2.03,1.86,Home,-0.09999999999999987,1.7299999999999986,Evening
france,1,2122,16501536.0,Nantes,Angers,1.0,1.0,D,6.0,1.4,1.0,29,14,1.94,4.15,2.23,1.68,1.96,1.93,None,-0.1200000000000001,0.03000000000000025,Afternoon
france,1,2122,16501536.0,Nice,Lorient,2.0,1.0,H,6.0,1.0,1.0,15,14,1.72,5.02,2.09,1.77,1.97,1.92,Home,0.050000000000000044,-0.8500000000000005,Morning
france,1,2122,16501536.0,Paris SG,Marseille,2.0,1.0,H,6.0,2.8,2.4,14,14,1.35,7.9,1.44,2.82,1.97,1.92,Home,-0.08999999999999986,1.0600000000000005,Late Evening
france,1,2122,16501536.0,Montpellier,Reims,0.0,0.0,D,6.0,0.6,0.6,14,14,2.22,3.63,2.2,1.69,1.88,2.01,None,-0.19999999999999973,0.3500000000000001,Afternoon
france,1,2122,16504128.0,Lens,Montpellier,2.0,0.0,H,2.0,1.8,0.6,10,10,1.76,4.71,1.74,2.13,2.01,1.9,None,0.29000000000000004,-3.1900000000000004,Late Evening
france,1,2122,16504128.0,Strasbourg,Rennes,2.0,1.0,H,2.0,1.0,2.6,10,11,2.58,2.71,1.95,1.93,1.89,2.01,None,-0.06000000000000005,-0.16000000000000014,Late Evening
france,1,2122,16504128.0,Lorient,Metz,1.0,0.0,H,2.0,1.6,0.4,12,10,1.78,4.74,2.11,1.75,2.06,1.86,None,0.24,-2.4799999999999995,Evening
france,1,2122,16504128.0,Reims,Lille,2.0,1.0,H,2.0,1.2,1.0,11,10,3.64,2.18,2.47,1.56,2.04,1.87,None,0.6300000000000003,-0.5699999999999998,Evening
france,1,2122,16504128.0,Marseille,Nantes,3.0,2.0,H,2.0,1.4,1.2,10,10,1.62,5.54,1.96,1.92,1.83,2.08,Home,0.050000000000000044,-0.9000000000000004,Late Evening
france,1,2122,16504128.0,Bordeaux,St Etienne,2.0,2.0,D,2.0,1.2,1.6,10,12,2.37,2.98,1.92,1.95,2.07,1.85,None,-0.10000000000000009,-0.06000000000000005,Evening
france,1,2122,16504128.0,Monaco,Nice,1.0,0.0,H,2.0,1.4,0.2,10,10,1.85,4.19,1.84,2.04,1.88,2.03,None,0.040000000000000036,-0.6599999999999993,Evening
france,1,2122,16504128.0,Angers,Paris SG,0.0,3.0,A,2.0,0.6,2.0,10,11,7.82,1.38,1.59,2.39,2.04,1.87,Away,1.2700000000000005,-0.14000000000000012,Late Evening
france,1,2122,16504128.0,Troyes,Clermont,0.0,1.0,A,2.0,0.8,1.0,3,3,2.3,3.22,2.19,1.7,2.0,1.91,None,-0.11000000000000032,-0.09999999999999964,Evening
france,1,2122,16504128.0,Brest,Lyon,2.0,1.0,H,2.0,1.8,1.4,10,10,4.36,1.74,1.67,2.24,1.94,1.96,None,0.09000000000000075,-0.06000000000000005,Late Evening
france,1,2122,16506720.0,Paris SG,Lens,1.0,1.0,D,5.0,2.8,1.0,6,7,1.28,9.63,1.43,2.84,2.04,1.85,Home,0.020000000000000018,-1.1899999999999995,Late Evening
france,1,2122,16506720.0,St Etienne,Monaco,1.0,4.0,A,5.0,1.4,2.0,7,8,4.29,1.82,1.85,2.03,2.04,1.83,None,-0.54,0.1100000000000001,Evening
france,1,2122,16506720.0,Lyon,Montpellier,5.0,2.0,H,5.0,3.2,0.8,6,3,1.34,8.28,1.44,2.83,1.95,1.94,Home,-0.06999999999999984,0.7999999999999989,Evening
france,1,2122,16507584.0,Nantes,Bordeaux,5.0,3.0,H,6.0,2.2,1.0,7,7,1.79,4.53,1.92,1.95,2.06,1.85,None,-0.3799999999999999,1.06,Afternoon
france,1,2122,16507584.0,Clermont,Angers,2.0,2.0,D,6.0,1.2,1.0,15,7,2.28,3.31,2.15,1.72,1.94,1.95,None,0.08999999999999986,-0.5299999999999998,Afternoon
france,1,2122,16507584.0,Metz,Brest,0.0,1.0,A,6.0,0.6,1.0,7,8,2.91,2.53,2.22,1.68,2.07,1.84,None,0.18999999999999995,-0.31000000000000005,Afternoon
france,1,2122,16507584.0,Lille,Strasbourg,1.0,0.0,H,6.0,1.2,0.8,8,7,2.29,3.26,2.19,1.7,1.99,1.9,None,-0.48,0.36999999999999966,Evening
france,1,2122,16507584.0,Nice,Troyes,1.0,0.0,H,6.0,1.2,1.0,7,14,1.61,5.66,2.01,1.87,2.11,1.77,Home,0.1100000000000001,-1.8599999999999994,Afternoon
france,1,2122,16507584.0,Rennes,Lorient,5.0,0.0,H,6.0,3.8,1.0,9,7,1.44,7.17,1.67,2.24,2.0,1.9,Home,0.06000000000000005,-1.8800000000000008,Morning
france,1,2122,16511904.0,Strasbourg,Paris SG,3.0,3.0,D,4.0,1.6,2.4,9,9,3.67,1.95,1.67,2.25,1.92,1.97,None,0.08999999999999986,-0.1399999999999999,Late Evening
france,1,2122,16512768.0,Rennes,St Etienne,2.0,0.0,H,5.0,3.4,1.4,6,10,1.32,8.77,1.52,2.61,1.95,1.95,Home,-0.010000000000000009,-1.3499999999999996,Late Evening
france,1,2122,16512768.0,Lens,Nantes,2.0,2.0,D,5.0,2.0,1.6,10,10,1.64,5.41,1.86,2.02,1.82,2.08,Home,-0.010000000000000009,-0.07000000000000028,Evening
france,1,2122,16513632.0,Troyes,Lille,3.0,0.0,H,6.0,1.2,0.8,11,11,3.52,2.18,2.22,1.68,2.04,1.86,None,-0.020000000000000018,-0.09999999999999964,Morning
france,1,2122,16513632.0,Marseille,Lyon,0.0,3.0,A,6.0,1.4,1.8,11,11,2.28,3.03,1.64,2.3,2.02,1.88,None,-0.18000000000000016,-0.010000000000000231,Late Evening
france,1,2122,16513632.0,Monaco,Angers,2.0,0.0,H,6.0,1.8,1.0,11,7,1.38,8.12,1.67,2.24,1.86,2.04,Home,0.039999999999999813,-2.0100000000000016,Afternoon
france,1,2122,16513632.0,Lorient,Reims,1.0,2.0,A,6.0,1.8,1.0,11,14,2.26,3.38,2.3,1.64,1.96,1.93,None,0.009999999999999787,-0.3500000000000001,Afternoon
france,1,2122,16513632.0,Montpellier,Metz,2.0,2.0,D,6.0,1.0,0.8,14,11,1.74,4.73,1.86,2.02,1.98,1.91,None,-0.1100000000000001,0.28000000000000025,Afternoon
france,1,2122,16513632.0,Brest,Clermont,2.0,0.0,H,6.0,1.2,0.6,11,11,2.27,3.17,1.98,1.9,1.98,1.91,None,-0.6699999999999999,0.52,Afternoon
france,1,2122,16517952.0,Lille,Monaco,1.0,2.0,A,4.0,1.4,2.2,12,13,3.8,1.95,1.81,2.04,1.92,1.97,None,-0.06000000000000005,-0.05999999999999983,Late Evening
france,1,2122,16518816.0,Brest,Strasbourg,0.0,1.0,A,5.0,1.2,0.6,6,13,4.83,1.72,1.92,1.95,1.95,1.94,Away,0.8500000000000001,-0.27,Evening
france,1,2122,16519680.0,Clermont,Montpellier,2.0,1.0,H,6.0,1.4,1.0,14,15,1.89,3.9,1.73,2.14,1.91,1.99,None,0.21999999999999997,-1.6,Afternoon
france,1,2122,16519680.0,Angers,Bordeaux,4.0,1.0,H,6.0,1.2,1.0,18,14,2.12,3.45,1.99,1.88,1.85,2.05,None,-0.3799999999999999,0.4200000000000004,Afternoon
france,1,2122,16519680.0,Metz,Lyon,3.0,2.0,H,6.0,1.0,1.4,14,7,7.24,1.41,1.54,2.52,1.98,1.92,Away,-1.7799999999999994,0.07999999999999985,Morning
france,1,2122,16519680.0,Paris SG,Troyes,2.0,2.0,D,6.0,2.6,1.2,15,14,1.17,16.29,1.41,2.98,1.82,2.04,Home,0.0,-0.3200000000000003,Late Evening
france,1,2122,16519680.0,Lorient,Marseille,0.0,3.0,A,6.0,1.6,2.6,7,21,3.95,1.87,1.83,2.06,1.98,1.91,None,0.1900000000000004,-0.21999999999999975,Evening
france,1,2122,16519680.0,Reims,Lens,1.0,2.0,A,6.0,1.2,1.4,18,15,3.27,2.23,2.07,1.81,1.92,1.97,None,-0.14000000000000012,-0.04999999999999982,Afternoon
france,1,2122,16522272.0,Nice,St Etienne,4.0,2.0,H,2.0,1.8,1.4,17,11,1.58,5.66,1.85,2.0,2.03,1.84,Home,0.020000000000000018,-1.21,Evening
france,1,2122,16522272.0,Nantes,Rennes,2.0,1.0,H,2.0,2.0,2.0,17,21,4.73,1.68,1.73,2.11,2.0,1.87,Away,-1.0899999999999999,0.10999999999999988,Late Evening
france,1,2122,16524864.0,Monaco,Brest,4.0,2.0,H,5.0,2.4,1.2,13,20,1.23,11.42,1.43,2.85,1.88,2.01,Home,0.020000000000000018,-2.0500000000000007,Late Evening
france,1,2122,16524864.0,St Etienne,Reims,1.0,2.0,A,5.0,1.4,1.0,21,13,1.73,4.62,1.8,2.07,1.98,1.91,None,-0.31999999999999984,0.73,Late Evening
france,1,2122,16524864.0,Montpellier,Paris SG,0.0,4.0,A,5.0,0.6,3.2,13,15,7.32,1.37,1.33,3.39,1.93,1.96,Away,-1.0600000000000005,0.07000000000000006,Late Evening
france,1,2122,16524864.0,Nice,Lille,1.0,3.0,A,5.0,1.8,1.2,3,13,1.7,4.78,1.74,2.12,1.91,1.99,Home,-0.010000000000000009,-0.0699999999999994,Late Evening
france,1,2122,16524864.0,Lyon,Nantes,3.0,2.0,H,5.0,3.8,2.0,21,14,1.43,6.34,1.37,3.13,1.89,1.99,Home,-0.09000000000000008,0.54,Late Evening
france,1,2122,16524864.0,Rennes,Marseille,2.0,0.0,H,5.0,3.4,2.4,14,6,2.02,3.51,1.69,2.2,2.03,1.87,None,0.050000000000000044,-0.6000000000000005,Late Evening
france,1,2122,16524864.0,Strasbourg,Clermont,1.0,0.0,H,5.0,1.6,0.6,15,13,1.46,6.76,1.7,2.18,2.08,1.82,Home,0.020000000000000018,-0.9000000000000004,Late Evening
france,1,2122,16524864.0,Troyes,Lens,1.0,3.0,A,5.0,1.2,1.6,13,6,3.37,2.11,1.75,2.11,2.03,1.86,None,-0.43999999999999995,0.10000000000000009,Late Evening
france,1,2122,16524864.0,Metz,Angers,1.0,0.0,H,5.0,1.2,1.0,6,13,1.95,3.77,1.83,2.05,1.97,1.93,None,-0.44999999999999996,0.7400000000000002,Late Evening
france,1,2122,16524864.0,Bordeaux,Lorient,0.0,0.0,D,5.0,1.0,0.8,24,20,2.38,2.8,1.62,2.34,2.1,1.79,None,-0.08000000000000007,-0.28000000000000025,Late Evening
france,1,2122,16530912.0,Lille,Rennes,2.0,2.0,D,5.0,1.0,1.6,15,10,4.22,1.79,1.61,2.34,1.85,2.04,None,0.5399999999999996,-0.25,Late Evening
france,1,2122,16530912.0,Clermont,Lyon,1.0,2.0,A,5.0,1.6,1.8,13,13,3.86,1.82,1.45,2.78,1.85,2.03,None,0.1299999999999999,-0.08999999999999986,Late Evening
france,1,2122,16530912.0,Marseille,Strasbourg,4.0,0.0,H,5.0,2.2,0.4,20,14,2.06,3.52,1.73,2.13,2.04,1.86,None,-0.1499999999999999,-0.18000000000000016,Late Evening
france,1,2122,16530912.0,Lorient,Troyes,1.0,1.0,D,5.0,1.8,1.0,13,13,2.14,3.3,1.74,2.13,1.84,2.05,None,-0.06999999999999984,-0.03000000000000025,Late Evening
france,1,2122,16530912.0,Paris SG,Metz,5.0,0.0,H,5.0,3.0,0.8,13,20,1.2,11.23,1.26,3.89,2.01,1.87,Home,0.06000000000000005,-6.669999999999998,Late Evening
france,1,2122,16530912.0,Angers,Montpellier,2.0,0.0,H,5.0,1.6,0.6,13,13,2.03,3.46,1.64,2.29,2.02,1.87,None,-0.08000000000000007,-0.06000000000000005,Late Evening
france,1,2122,16530912.0,Lens,Monaco,2.0,2.0,D,5.0,2.4,2.6,21,15,3.31,2.02,1.56,2.46,2.06,1.79,None,-0.06000000000000005,-0.10000000000000009,Late Evening
france,1,2122,16530912.0,Nantes,St Etienne,1.0,1.0,D,5.0,1.8,1.4,10,10,2.6,2.61,1.6,2.38,1.92,1.97,None,0.08000000000000007,-0.27,Late Evening
france,1,2122,16530912.0,Brest,Bordeaux,2.0,4.0,A,5.0,1.4,1.8,14,13,1.94,3.51,1.5,2.63,1.95,1.93,None,0.27,-1.21,Late Evening
germany,1,1718,15030144.0,Bayern Munich,Leverkusen,3.0,1.0,H,4.0,3.0,1.0,-1,-1,1.25,11.72,1.41,2.88,2.18,1.72,Home,-0.030000000000000027,0.41999999999999993,Afternoon
germany,1,1718,15031008.0,Hamburg,Augsburg,1.0,0.0,H,5.0,1.0,0.0,-1,-1,2.15,3.57,2.18,1.68,1.84,2.03,None,-0.16999999999999993,0.09999999999999964,Afternoon
germany,1,1718,15031008.0,Hoffenheim,Werder Bremen,1.0,0.0,H,5.0,1.0,0.0,-1,-1,1.78,4.25,1.52,2.5,1.98,1.88,None,-0.07000000000000006,0.1299999999999999,Afternoon
germany,1,1718,15031008.0,Hertha,Stuttgart,2.0,0.0,H,5.0,2.0,0.0,-1,-1,2.05,3.67,1.94,1.87,2.05,1.83,None,0.029999999999999805,-0.40000000000000036,Afternoon
germany,1,1718,15031008.0,Mainz,Hannover,0.0,1.0,A,5.0,0.0,1.0,-1,-1,2.01,3.93,2.06,1.76,1.97,1.89,None,0.1599999999999997,-0.7200000000000002,Afternoon
germany,1,1718,15031008.0,Schalke 04,RB Leipzig,2.0,0.0,H,5.0,2.0,0.0,-1,-1,2.77,2.56,1.88,1.92,2.01,1.85,None,-0.08000000000000007,-0.06000000000000005,Afternoon
germany,1,1718,15031008.0,Wolfsburg,Dortmund,0.0,3.0,A,5.0,0.0,3.0,-1,-1,4.02,1.84,1.54,2.46,1.81,2.06,None,-0.05000000000000071,-0.10999999999999988,Afternoon
germany,1,1718,15031872.0,Freiburg,Ein Frankfurt,0.0,0.0,D,6.0,0.0,0.0,-1,-1,2.49,2.96,2.15,1.7,1.78,2.1,None,-0.44999999999999973,0.21999999999999975,Afternoon
germany,1,1718,15031872.0,M'gladbach,FC Koln,1.0,0.0,H,6.0,1.0,0.0,-1,-1,1.96,3.93,1.91,1.91,1.93,1.93,None,0.15999999999999992,-0.9599999999999995,Afternoon
germany,1,1718,15037056.0,Leverkusen,Hoffenheim,2.0,2.0,D,5.0,2.0,2.0,-1,-1,2.08,3.43,1.6,2.34,1.78,2.1,None,0.1100000000000001,-0.31999999999999984,Afternoon
germany,1,1718,15037056.0,Werder Bremen,Bayern Munich,0.0,2.0,A,5.0,0.0,2.0,-1,-1,11.43,1.24,1.37,3.02,1.76,2.12,Away,-1.6799999999999997,-0.010000000000000009,Afternoon
germany,1,1718,15037056.0,Augsburg,M'gladbach,2.0,2.0,D,5.0,2.0,2.0,-1,-1,3.29,2.25,2.08,1.75,1.94,1.93,None,-0.16999999999999993,-0.020000000000000018,Afternoon
germany,1,1718,15037056.0,Dortmund,Hertha,2.0,0.0,H,5.0,2.0,0.0,-1,-1,1.37,8.2,1.53,2.49,1.8,2.07,Home,-0.039999999999999813,-0.20000000000000107,Afternoon
germany,1,1718,15037056.0,Ein Frankfurt,Wolfsburg,0.0,1.0,A,5.0,0.0,1.0,-1,-1,2.28,3.26,2.12,1.72,1.94,1.94,None,0.04999999999999982,-0.3900000000000001,Afternoon
germany,1,1718,15037056.0,Stuttgart,Mainz,1.0,0.0,H,5.0,1.0,0.0,-1,-1,2.29,3.13,1.8,2.01,1.97,1.9,None,-0.18000000000000016,0.13999999999999968,Afternoon
germany,1,1718,15037920.0,Hannover,Schalke 04,1.0,0.0,H,6.0,1.0,0.0,-1,-1,3.29,2.2,1.86,1.95,1.95,1.92,None,0.18000000000000016,-0.27,Afternoon
germany,1,1718,15037920.0,RB Leipzig,Freiburg,4.0,1.0,H,6.0,4.0,1.0,-1,-1,1.36,8.94,1.69,2.16,2.02,1.86,Home,-0.019999999999999796,-0.8800000000000008,Afternoon
germany,1,1718,15048288.0,Hamburg,RB Leipzig,0.0,2.0,A,4.0,0.5,1.0,20,20,3.89,1.95,1.86,1.96,1.9,1.97,None,-0.36999999999999966,0.07999999999999985,Afternoon
germany,1,1718,15049152.0,Wolfsburg,Hannover,1.0,1.0,D,5.0,0.5,1.0,21,21,1.86,4.41,2.02,1.8,1.84,2.04,None,0.0,-0.22999999999999954,Afternoon
germany,1,1718,15049152.0,Mainz,Leverkusen,3.0,1.0,H,5.0,1.5,1.0,21,22,2.9,2.43,1.77,2.05,1.81,2.07,None,-0.6099999999999999,0.27,Afternoon
germany,1,1718,15049152.0,Hoffenheim,Bayern Munich,2.0,0.0,H,5.0,1.5,1.0,21,14,6.74,1.45,1.44,2.74,1.86,2.01,Away,-0.20999999999999996,-0.020000000000000018,Afternoon
germany,1,1718,15049152.0,Augsburg,FC Koln,3.0,0.0,H,5.0,2.5,0.0,14,20,2.41,3.07,2.15,1.7,2.03,1.84,None,0.16000000000000014,-0.4200000000000004,Afternoon
germany,1,1718,15050016.0,Hertha,Werder Bremen,1.0,1.0,D,6.0,1.5,0.5,22,22,1.97,3.87,1.87,1.94,1.99,1.88,None,-0.17999999999999994,0.16999999999999993,Afternoon
germany,1,1718,15050016.0,Schalke 04,Stuttgart,3.0,1.0,H,6.0,2.5,0.5,22,22,1.73,4.82,1.77,2.05,1.94,1.93,Home,-0.06000000000000005,-0.17999999999999972,Afternoon
germany,1,1718,15054336.0,Hannover,Hamburg,2.0,0.0,H,4.0,1.5,1.5,19,21,2.02,3.87,2.07,1.76,1.97,1.9,None,0.06000000000000005,-0.3700000000000001,Afternoon
germany,1,1718,15055200.0,Bayern Munich,Mainz,4.0,0.0,H,5.0,3.5,0.0,29,21,1.14,18.84,1.33,3.25,1.99,1.87,Home,-0.030000000000000027,-0.5300000000000011,Afternoon
germany,1,1718,15055200.0,Ein Frankfurt,Augsburg,1.0,2.0,A,5.0,0.5,1.0,21,28,1.86,4.5,2.25,1.64,1.86,2.01,None,-0.04999999999999982,-0.1299999999999999,Afternoon
germany,1,1718,15055200.0,RB Leipzig,M'gladbach,2.0,2.0,D,5.0,3.0,2.0,20,21,1.68,5.08,1.67,2.19,1.87,1.99,Home,-0.050000000000000044,0.16999999999999993,Afternoon
germany,1,1718,15055200.0,Werder Bremen,Schalke 04,1.0,2.0,A,5.0,0.5,1.0,21,20,2.71,2.59,1.8,2.01,1.98,1.87,None,-0.14000000000000012,-0.040000000000000036,Afternoon
germany,1,1718,15055200.0,Stuttgart,Wolfsburg,1.0,0.0,H,5.0,1.0,0.5,21,21,2.4,2.94,1.89,1.91,2.07,1.81,None,0.1499999999999999,-0.41000000000000014,Afternoon
germany,1,1718,15056064.0,Hoffenheim,Hertha,1.0,1.0,D,6.0,1.33,0.5,8,22,1.72,4.94,1.77,2.04,1.92,1.94,Home,-0.06000000000000005,-0.11999999999999922,Afternoon
germany,1,1718,15056064.0,Leverkusen,Freiburg,4.0,0.0,H,6.0,3.0,0.5,22,21,1.47,6.78,1.56,2.4,2.02,1.84,Home,0.08000000000000007,-1.8999999999999995,Afternoon
germany,1,1718,15057792.0,Schalke 04,Bayern Munich,0.0,3.0,A,1.0,1.67,1.67,9,10,6.93,1.45,1.56,2.39,1.88,1.97,Away,0.7999999999999998,-0.14000000000000012,Afternoon
germany,1,1718,15057792.0,M'gladbach,Stuttgart,2.0,0.0,H,1.0,1.0,0.33,10,9,1.68,5.0,1.64,2.24,2.15,1.73,Home,-0.030000000000000027,-0.1200000000000001,Afternoon
germany,1,1718,15057792.0,Wolfsburg,Werder Bremen,1.0,1.0,D,1.0,0.67,0.67,10,9,2.04,3.65,1.89,1.9,2.05,1.83,None,0.10000000000000009,-0.52,Afternoon
germany,1,1718,15058656.0,Hamburg,Dortmund,0.0,3.0,A,2.0,0.33,3.0,12,32,6.9,1.45,1.53,2.46,2.23,1.68,Away,-1.67,0.07999999999999985,Afternoon
germany,1,1718,15058656.0,FC Koln,Ein Frankfurt,0.0,1.0,A,2.0,0.5,0.67,26,11,2.82,2.64,2.26,1.63,1.69,2.23,None,-0.15000000000000036,0.03000000000000025,Afternoon
germany,1,1718,15058656.0,Freiburg,Hannover,1.0,1.0,D,2.0,0.5,1.0,31,11,2.76,2.64,2.12,1.72,1.69,2.22,None,-0.25,0.040000000000000036,Afternoon
germany,1,1718,15058656.0,Mainz,Hoffenheim,2.0,3.0,A,2.0,1.67,2.5,11,25,2.68,2.58,1.7,2.14,1.69,2.23,None,0.11000000000000032,-0.27,Afternoon
germany,1,1718,15058656.0,Hertha,Leverkusen,2.0,1.0,H,2.0,1.67,1.0,10,11,3.22,2.24,1.84,1.96,1.95,1.9,None,0.0,-0.08999999999999986,Afternoon
germany,1,1718,15060384.0,Bayern Munich,Wolfsburg,2.0,2.0,D,4.0,3.0,1.0,6,6,1.13,19.64,1.31,3.41,1.98,1.88,Home,0.0,-1.2399999999999984,Afternoon
germany,1,1718,15061248.0,Mainz,Hertha,1.0,0.0,H,5.0,1.5,0.33,3,6,2.25,3.36,2.21,1.66,1.9,1.96,None,0.009999999999999787,-0.30000000000000027,Afternoon
germany,1,1718,15061248.0,Dortmund,M'gladbach,6.0,1.0,H,5.0,4.33,1.67,6,7,1.43,7.06,1.39,2.95,1.63,2.33,Home,0.030000000000000027,-0.9900000000000011,Afternoon
germany,1,1718,15061248.0,Hoffenheim,Schalke 04,2.0,0.0,H,5.0,1.5,0.67,6,7,2.2,3.24,1.76,2.07,1.91,1.96,None,0.10000000000000009,-0.44999999999999973,Afternoon
germany,1,1718,15061248.0,Werder Bremen,Freiburg,0.0,0.0,D,5.0,0.33,0.33,7,6,1.74,4.58,1.62,2.27,1.94,1.92,None,-0.050000000000000044,-0.1299999999999999,Afternoon
germany,1,1718,15061248.0,Stuttgart,Augsburg,0.0,0.0,D,5.0,0.67,0.67,7,7,2.13,3.5,1.92,1.88,1.82,2.05,None,-0.07000000000000028,-0.10999999999999988,Afternoon
germany,1,1718,15061248.0,RB Leipzig,Ein Frankfurt,2.0,1.0,H,5.0,2.67,0.75,7,3,1.69,5.09,1.81,2.0,1.91,1.95,Home,-0.1200000000000001,-0.03000000000000025,Afternoon
germany,1,1718,15062112.0,Leverkusen,Hamburg,3.0,0.0,H,6.0,3.0,1.0,7,9,1.4,7.86,1.52,2.5,1.83,2.03,Home,-0.010000000000000009,-0.3899999999999997,Afternoon
germany,1,1718,15066432.0,Schalke 04,Leverkusen,1.0,1.0,D,4.0,1.5,1.0,10,9,2.41,2.89,1.71,2.12,1.77,2.1,None,-0.3799999999999999,0.2400000000000002,Afternoon
germany,1,1718,15067296.0,Wolfsburg,Mainz,1.0,1.0,D,5.0,0.75,0.33,11,14,2.06,3.69,2.04,1.77,2.08,1.79,None,-0.16999999999999993,0.10000000000000009,Afternoon
germany,1,1718,15067296.0,Hamburg,Werder Bremen,0.0,0.0,D,5.0,0.25,0.5,10,11,2.64,2.68,1.87,1.93,1.91,1.93,None,0.03000000000000025,-0.23999999999999977,Afternoon
germany,1,1718,15067296.0,Ein Frankfurt,Stuttgart,2.0,1.0,H,5.0,1.0,0.5,14,11,1.94,3.98,2.01,1.8,1.94,1.92,None,-0.20000000000000018,0.1299999999999999,Afternoon
germany,1,1718,15067296.0,Augsburg,Dortmund,1.0,2.0,A,5.0,1.75,2.67,11,10,6.84,1.45,1.59,2.33,2.1,1.76,Away,1.1899999999999995,-0.18999999999999995,Afternoon
germany,1,1718,15067296.0,M'gladbach,Hannover,2.0,1.0,H,5.0,1.25,1.0,11,10,1.73,4.81,1.73,2.1,2.25,1.67,Home,0.030000000000000027,-0.4900000000000002,Afternoon
germany,1,1718,15068160.0,Freiburg,Hoffenheim,3.0,2.0,H,6.0,1.33,2.33,11,11,3.54,2.04,1.73,2.09,1.81,2.05,None,0.26000000000000023,-0.22999999999999998,Afternoon
germany,1,1718,15068160.0,FC Koln,RB Leipzig,1.0,2.0,A,6.0,0.67,1.0,11,12,3.64,2.03,1.82,1.99,1.86,2.0,None,-0.19999999999999973,-0.10000000000000009,Afternoon
germany,1,1718,15068160.0,Hertha,Bayern Munich,2.0,2.0,D,6.0,1.75,1.75,11,12,8.41,1.38,1.68,2.16,1.98,1.88,Away,-4.16,0.09999999999999987,Afternoon
germany,1,1718,15078528.0,Stuttgart,FC Koln,2.0,1.0,H,4.0,1.0,0.2,20,19,1.9,4.17,2.02,1.79,1.87,2.0,None,0.020000000000000018,-0.4400000000000004,Afternoon
germany,1,1718,15079392.0,Hannover,Ein Frankfurt,1.0,2.0,A,5.0,1.0,1.0,20,21,2.46,3.05,2.29,1.61,2.09,1.8,None,-0.26000000000000023,0.1599999999999997,Afternoon
germany,1,1718,15079392.0,Hertha,Schalke 04,0.0,2.0,A,5.0,1.4,1.0,13,21,2.6,2.85,2.22,1.64,2.18,1.71,None,-0.16999999999999993,-0.040000000000000036,Afternoon
germany,1,1718,15079392.0,Mainz,Hamburg,3.0,2.0,H,5.0,1.8,1.25,21,20,1.74,5.05,1.99,1.81,2.33,1.62,Home,-0.09000000000000008,0.2400000000000002,Afternoon
germany,1,1718,15079392.0,Bayern Munich,Freiburg,5.0,0.0,H,5.0,3.5,0.25,22,21,1.08,26.0,1.21,4.18,1.86,2.0,Home,-0.010000000000000009,-10.0,Afternoon
germany,1,1718,15079392.0,Dortmund,RB Leipzig,2.0,3.0,A,5.0,3.75,1.4,21,13,1.52,5.99,1.45,2.68,1.83,2.02,Home,-0.010000000000000009,-0.3199999999999994,Afternoon
germany,1,1718,15079392.0,Hoffenheim,Augsburg,2.0,2.0,D,5.0,1.6,1.0,21,21,1.82,4.36,1.7,2.12,1.82,2.05,None,-0.05999999999999983,-0.08999999999999986,Afternoon
germany,1,1718,15080256.0,Leverkusen,Wolfsburg,2.0,2.0,D,6.0,2.75,1.25,21,23,1.57,5.64,1.61,2.27,1.97,1.88,Home,0.010000000000000009,-0.4800000000000004,Afternoon
germany,1,1718,15084576.0,Schalke 04,Mainz,2.0,0.0,H,4.0,1.6,0.25,21,20,1.8,4.64,1.99,1.81,1.77,2.11,None,0.030000000000000027,-0.3799999999999999,Afternoon
germany,1,1718,15085440.0,RB Leipzig,Stuttgart,1.0,0.0,H,5.0,2.25,0.4,28,21,1.52,6.4,1.63,2.25,1.85,2.0,Home,0.08000000000000007,-1.17,Afternoon
germany,1,1718,15085440.0,Hamburg,Bayern Munich,0.0,1.0,A,5.0,0.2,1.6,21,20,17.38,1.17,1.38,2.93,2.11,1.75,Away,5.129999999999999,-0.07000000000000006,Afternoon
