Country,League,Season,Match_Date,Home_Team,Away_Team,Full_Time_Home_Team_Goals,Full_Time_Away_Team_Goals,Full_Time_Result,DayOfWeek,Avg_Home_Goals_Last5,Avg_Away_Goals_Last5,DaysSinceLastMatchHome,DaysSinceLastMatchAway,Average_home_win_odds,Average_away_win_odds,Average_over_2.5_goals_odds,Average_under_2.5_goals_odds,Average_Asian_Handicap_Home_odds,Average_Asian_Handicap_Away_odds,has_favorite,diff_home_win_odds,diff_away_win_odds,Time_kick_off_bin
england,0,1920,15654816.0,Man United,Chelsea,4.0,0.0,H,6.0,1.8,0.6,91,91,2.17,3.51,2.02,1.83,1.9,2.01,None,0.1299999999999999,-0.6299999999999999,Evening
england,0,1920,15660000.0,Brighton,West Ham,1.0,1.0,D,5.0,0.6,0.6,97,112,2.53,2.9,1.95,1.9,2.15,1.74,None,0.3099999999999996,-0.43999999999999995,Afternoon
england,0,1920,15660000.0,Southampton,Liverpool,1.0,2.0,A,5.0,1.8,2.4,97,105,6.96,1.45,1.65,2.28,1.85,2.06,Away,0.5300000000000002,-0.08000000000000007,Afternoon
england,0,1920,15660000.0,Norwich,Newcastle,3.0,1.0,H,5.0,2.6,1.4,112,97,2.22,3.38,1.94,1.9,1.93,1.99,None,0.08000000000000007,-0.20000000000000018,Afternoon
england,0,1920,15660000.0,Arsenal,Burnley,2.0,1.0,H,5.0,1.8,1.6,104,106,1.32,9.89,1.59,2.39,2.02,1.9,Home,-0.05999999999999983,1.1100000000000012,Morning
england,0,1920,15660000.0,Man City,Tottenham,2.0,2.0,D,5.0,1.8,0.8,103,105,1.36,8.33,1.53,2.55,2.02,1.89,Home,-0.010000000000000009,-0.0600000000000005,Evening
england,0,1920,15660000.0,Aston Villa,Bournemouth,1.0,2.0,A,5.0,1.4,2.6,104,97,2.3,3.12,1.81,2.05,2.02,1.9,None,0.0,0.010000000000000231,Afternoon
england,0,1920,15660000.0,Everton,Watford,1.0,0.0,H,5.0,2.0,0.8,106,104,1.72,4.88,1.79,2.07,1.97,1.95,Home,-0.13000000000000012,0.2400000000000002,Afternoon
england,0,1920,15660864.0,Sheffield United,Crystal Palace,1.0,0.0,H,6.0,1.6,1.4,113,106,2.57,2.94,2.36,1.61,2.18,1.72,None,0.06000000000000005,-0.14000000000000012,Afternoon
england,0,1920,15660864.0,Chelsea,Leicester,1.0,1.0,D,6.0,2.2,1.8,105,104,1.72,5.11,1.96,1.89,1.97,1.95,Home,-0.010000000000000009,-0.1200000000000001,Evening
england,0,1920,15661728.0,Wolves,Man United,1.0,1.0,D,0.0,1.4,0.6,107,106,3.32,2.29,2.13,1.74,1.93,1.99,None,0.33999999999999986,-0.27,Late Evening
england,0,1920,15666048.0,Brighton,Southampton,0.0,2.0,A,5.0,0.6,0.8,7,14,2.42,3.1,2.11,1.75,2.09,1.83,None,0.08999999999999986,-0.33999999999999986,Afternoon
england,0,1920,15666048.0,Norwich,Chelsea,2.0,3.0,A,5.0,2.2,0.8,7,13,4.24,1.81,1.55,2.5,1.85,2.07,None,0.07000000000000028,-0.07999999999999985,Morning
england,0,1920,15666048.0,Man United,Crystal Palace,1.0,2.0,A,5.0,1.6,1.8,13,6,1.35,9.36,1.76,2.11,2.07,1.8,Home,-0.020000000000000018,0.129999999999999,Afternoon
england,0,1920,15666048.0,Liverpool,Arsenal,3.0,1.0,H,5.0,3.2,1.2,15,13,1.49,6.2,1.44,2.84,2.04,1.87,Home,0.030000000000000027,-0.54,Evening
england,0,1920,15666048.0,Watford,West Ham,1.0,3.0,A,5.0,0.6,1.2,14,7,2.11,3.49,1.75,2.12,1.83,2.04,None,-0.050000000000000266,0.010000000000000231,Afternoon
england,0,1920,15666048.0,Sheffield United,Leicester,1.0,2.0,A,5.0,1.4,1.8,6,6,3.47,2.25,2.32,1.63,1.97,1.94,None,0.28000000000000025,-0.18999999999999995,Afternoon
england,0,1920,15666912.0,Tottenham,Newcastle,0.0,1.0,A,6.0,1.2,1.6,15,8,1.23,13.17,1.55,2.5,1.98,1.93,Home,-0.050000000000000044,1.6899999999999995,Evening
england,0,1920,15666912.0,Bournemouth,Man City,1.0,3.0,A,6.0,0.8,3.2,15,15,15.06,1.19,1.38,3.14,2.03,1.87,Away,-1.9399999999999995,0.030000000000000027,Afternoon
england,0,1920,15666912.0,Wolves,Burnley,1.0,1.0,D,6.0,1.2,1.4,6,8,1.84,4.78,2.31,1.63,1.84,2.07,None,0.06000000000000005,-0.8199999999999994,Evening
england,0,1920,15672096.0,Southampton,Man United,1.0,1.0,D,5.0,1.8,0.8,14,12,3.76,2.09,1.91,1.95,2.09,1.79,None,-0.3600000000000003,0.09999999999999987,Morning
england,0,1920,15672096.0,Burnley,Liverpool,0.0,3.0,A,5.0,1.2,2.6,21,14,9.82,1.32,1.62,2.34,1.89,2.02,Away,0.5999999999999996,-0.020000000000000018,Evening
england,0,1920,15672096.0,Man City,Brighton,4.0,0.0,H,5.0,2.0,0.8,14,21,1.08,31.45,1.3,3.62,1.96,1.96,Home,-0.010000000000000009,-3.7200000000000024,Afternoon
england,0,1920,15672096.0,Crystal Palace,Aston Villa,1.0,0.0,H,5.0,1.4,1.2,21,21,2.19,3.46,1.97,1.88,1.91,2.01,None,-0.10000000000000009,0.06000000000000005,Afternoon
england,0,1920,15672096.0,Newcastle,Watford,1.0,1.0,D,5.0,1.2,0.8,20,14,2.61,2.84,2.07,1.79,1.9,2.02,None,0.08000000000000007,-0.29000000000000004,Afternoon
england,0,1920,15672096.0,Chelsea,Sheffield United,2.0,2.0,D,5.0,2.0,1.8,13,21,1.36,9.29,1.74,2.14,2.1,1.78,Home,-0.07999999999999985,1.0799999999999983,Afternoon
england,0,1920,15672096.0,Leicester,Bournemouth,3.0,1.0,H,5.0,1.2,2.8,20,14,1.71,4.79,1.66,2.26,1.92,1.99,Home,0.030000000000000027,-0.6100000000000003,Afternoon
england,0,1920,15672096.0,West Ham,Norwich,2.0,0.0,H,5.0,1.4,1.2,21,22,1.88,3.93,1.48,2.71,1.9,2.02,None,-0.050000000000000044,0.13000000000000034,Afternoon
england,0,1920,15672960.0,Everton,Wolves,3.0,2.0,H,6.0,2.2,1.0,15,21,2.15,3.64,2.26,1.67,1.86,2.06,None,0.06999999999999984,-0.5500000000000003,Afternoon
england,0,1920,15672960.0,Arsenal,Tottenham,2.0,2.0,D,6.0,1.8,1.0,15,15,2.37,2.88,1.58,2.43,2.08,1.84,None,-0.21999999999999975,0.1599999999999997,Evening
england,0,1920,15684192.0,Liverpool,Newcastle,3.0,1.0,H,5.0,3.4,1.6,21,20,1.15,19.1,1.42,2.96,2.03,1.88,Home,-0.06000000000000005,4.870000000000001,Morning
england,0,1920,15684192.0,Tottenham,Crystal Palace,4.0,0.0,H,5.0,1.8,1.6,20,21,1.39,8.2,1.64,2.31,1.92,1.99,Home,-0.050000000000000044,0.589999999999999,Afternoon
england,0,1920,15684192.0,Man United,Leicester,1.0,0.0,H,5.0,1.4,1.0,21,21,1.92,4.14,1.88,1.97,1.96,1.95,None,-0.27,0.47999999999999954,Afternoon
england,0,1920,15684192.0,Sheffield United,Southampton,0.0,1.0,A,5.0,1.2,0.8,21,21,2.45,3.07,2.16,1.73,2.1,1.82,None,0.010000000000000231,-0.11000000000000032,Afternoon
england,0,1920,15684192.0,Norwich,Man City,3.0,2.0,H,5.0,2.4,3.0,21,20,16.22,1.15,1.23,4.29,1.88,2.03,Away,-9.61,0.05999999999999983,Evening
england,0,1920,15684192.0,Brighton,Burnley,1.0,1.0,D,5.0,0.8,1.0,21,20,2.14,3.58,2.1,1.76,1.85,2.06,None,-0.009999999999999787,-0.10000000000000009,Afternoon
england,0,1920,15685056.0,Watford,Arsenal,2.0,2.0,D,6.0,1.0,1.4,22,22,3.69,1.99,1.57,2.45,1.88,2.04,None,-0.5299999999999998,0.1100000000000001,Evening
england,0,1920,15685056.0,Bournemouth,Everton,3.0,1.0,H,6.0,1.2,0.6,21,36,3.0,2.36,1.75,2.12,1.85,2.07,None,-0.3700000000000001,0.1299999999999999,Afternoon
england,0,1920,15685920.0,Aston Villa,West Ham,0.0,0.0,D,0.0,1.0,1.2,30,23,2.62,2.64,1.62,2.34,1.95,1.97,None,-0.10000000000000009,0.07000000000000028,Late Evening
england,0,1920,15689376.0,Southampton,Bournemouth,1.0,3.0,A,4.0,1.4,2.4,20,20,2.08,3.49,1.68,2.24,1.82,2.05,None,-0.08999999999999986,0.03000000000000025,Late Evening
england,0,1920,15690240.0,Newcastle,Brighton,0.0,0.0,D,5.0,1.2,0.8,21,21,2.49,3.06,2.35,1.62,2.11,1.77,None,0.07000000000000028,-0.23999999999999977,Evening
england,0,1920,15690240.0,Man City,Watford,8.0,0.0,H,5.0,3.2,0.6,21,21,1.11,21.68,1.26,3.97,1.97,1.95,Home,0.0,-4.059999999999999,Afternoon
england,0,1920,15690240.0,Leicester,Tottenham,2.0,1.0,H,5.0,1.6,1.0,21,20,2.88,2.43,1.8,2.05,1.79,2.14,None,0.1599999999999997,-0.2599999999999998,Morning
england,0,1920,15690240.0,Everton,Sheffield United,0.0,2.0,A,5.0,2.0,2.0,20,21,1.66,5.68,2.04,1.82,1.89,2.02,Home,-0.13000000000000012,0.3700000000000001,Afternoon
england,0,1920,15691104.0,Chelsea,Liverpool,1.0,2.0,A,6.0,1.8,2.4,22,22,3.56,2.04,1.6,2.39,1.86,2.06,None,0.31999999999999984,-0.22999999999999998,Evening
england,0,1920,15691104.0,West Ham,Man United,2.0,0.0,H,6.0,1.8,0.6,22,22,3.25,2.19,1.7,2.2,1.97,1.95,None,0.18000000000000016,-0.26000000000000023,Afternoon
england,0,1920,15691104.0,Crystal Palace,Wolves,1.0,1.0,D,6.0,1.4,1.0,22,21,2.64,2.91,2.39,1.6,1.85,2.06,None,-0.2599999999999998,0.10000000000000009,Afternoon
england,0,1920,15691104.0,Arsenal,Aston Villa,3.0,2.0,H,6.0,2.0,1.2,21,22,1.41,7.71,1.45,2.8,1.94,1.98,Home,-0.010000000000000009,0.1200000000000001,Evening
england,0,1920,15696288.0,Tottenham,Southampton,2.0,1.0,H,5.0,2.2,0.8,14,14,1.43,7.65,1.6,2.38,2.01,1.9,Home,0.050000000000000044,-1.08,Afternoon
england,0,1920,15696288.0,Sheffield United,Liverpool,0.0,1.0,A,5.0,0.8,2.2,14,6,9.0,1.35,1.63,2.32,1.78,2.09,Away,-0.4399999999999995,0.010000000000000009,Morning
england,0,1920,15696288.0,Wolves,Watford,2.0,0.0,H,5.0,1.4,0.2,14,7,1.87,4.5,1.96,1.89,1.89,2.02,None,-0.08999999999999986,0.16000000000000014,Afternoon
england,0,1920,15696288.0,Everton,Man City,1.0,3.0,A,5.0,1.4,3.4,7,14,10.09,1.29,1.49,2.69,2.02,1.89,Away,1.1899999999999995,-0.07000000000000006,Evening
england,0,1920,15696288.0,Chelsea,Brighton,2.0,0.0,H,5.0,1.8,0.8,6,7,1.43,7.74,1.66,2.27,2.02,1.9,Home,-0.020000000000000018,-0.3200000000000003,Afternoon
england,0,1920,15696288.0,Aston Villa,Burnley,2.0,2.0,D,5.0,1.0,1.0,12,14,2.36,3.08,1.91,1.94,2.06,1.86,None,0.0,-0.10999999999999988,Afternoon
england,0,1920,15696288.0,Bournemouth,West Ham,2.0,2.0,D,5.0,1.6,1.4,13,12,2.47,2.78,1.57,2.44,2.12,1.76,None,0.06000000000000005,-0.18000000000000016,Afternoon
england,0,1920,15696288.0,Crystal Palace,Norwich,2.0,0.0,H,5.0,1.8,0.6,6,7,1.92,3.88,1.73,2.14,1.94,1.97,None,0.010000000000000009,-0.20999999999999996,Afternoon
england,0,1920,15697152.0,Leicester,Newcastle,5.0,0.0,H,6.0,2.0,1.4,8,15,1.52,7.12,2.07,1.79,1.96,1.96,Home,0.0,0.08000000000000007,Evening
england,0,1920,15698016.0,Man United,Arsenal,1.0,1.0,D,0.0,1.4,1.6,16,15,2.37,2.96,1.64,2.31,2.07,1.85,None,0.11000000000000032,-0.33000000000000007,Late Evening
england,0,1920,15702336.0,West Ham,Crystal Palace,1.0,2.0,A,5.0,1.6,1.4,13,21,1.99,3.8,1.83,2.02,2.02,1.9,None,-0.030000000000000027,-0.050000000000000266,Evening
england,0,1920,15702336.0,Liverpool,Leicester,2.0,1.0,H,5.0,2.8,0.8,21,21,1.45,7.03,1.6,2.37,2.06,1.85,Home,-0.14000000000000012,1.2700000000000005,Afternoon
england,0,1920,15702336.0,Norwich,Aston Villa,1.0,5.0,A,5.0,2.2,1.8,21,13,2.38,2.84,1.58,2.43,2.1,1.77,None,-0.08000000000000007,-0.06000000000000005,Afternoon
england,0,1920,15702336.0,Brighton,Tottenham,3.0,0.0,H,5.0,1.2,1.0,21,14,3.88,1.95,1.75,2.12,1.94,1.98,None,-1.2700000000000005,0.20999999999999996,Morning
england,0,1920,15702336.0,Watford,Sheffield United,0.0,0.0,D,5.0,0.8,1.4,20,14,2.12,3.57,2.01,1.84,1.85,2.07,None,-0.2599999999999998,0.25,Afternoon
england,0,1920,15703200.0,Southampton,Chelsea,1.0,4.0,A,6.0,1.0,2.4,16,22,4.02,1.86,1.71,2.18,2.03,1.88,None,-0.7300000000000004,0.15000000000000013,Afternoon
england,0,1920,15703200.0,Arsenal,Bournemouth,1.0,0.0,H,6.0,1.8,1.8,14,16,1.44,6.69,1.35,3.34,1.95,1.97,Home,0.06999999999999984,-1.1799999999999997,Afternoon
england,0,1920,15703200.0,Newcastle,Man United,1.0,0.0,H,6.0,0.8,0.6,15,14,4.44,1.89,2.2,1.7,1.99,1.92,None,0.5200000000000005,-0.2300000000000002,Evening
england,0,1920,15714432.0,Everton,West Ham,2.0,0.0,H,5.0,1.4,1.2,21,21,1.96,3.79,1.73,2.14,1.98,1.92,None,0.16999999999999993,-0.6200000000000001,Morning
england,0,1920,15714432.0,Bournemouth,Norwich,0.0,0.0,D,5.0,1.4,0.2,21,21,1.72,4.35,1.41,3.01,1.9,2.0,None,-0.06000000000000005,-0.07000000000000028,Afternoon
england,0,1920,15714432.0,Leicester,Burnley,2.0,1.0,H,5.0,2.4,1.2,20,21,1.56,6.38,1.95,1.9,2.0,1.9,Home,0.06000000000000005,-0.7700000000000005,Afternoon
england,0,1920,15714432.0,Tottenham,Watford,1.0,1.0,D,5.0,2.0,0.4,21,21,1.42,7.57,1.53,2.55,1.93,1.97,Home,-0.1100000000000001,0.8300000000000001,Afternoon
england,0,1920,15714432.0,Aston Villa,Brighton,2.0,1.0,H,5.0,1.2,0.8,21,21,2.37,3.03,1.82,2.03,2.05,1.86,None,-0.06000000000000005,-0.010000000000000231,Afternoon
england,0,1920,15714432.0,Chelsea,Newcastle,1.0,0.0,H,5.0,1.4,0.6,21,20,1.3,10.4,1.59,2.4,1.89,2.01,Home,0.030000000000000027,-1.1600000000000001,Afternoon
england,0,1920,15714432.0,Crystal Palace,Man City,0.0,2.0,A,5.0,0.8,3.0,21,21,12.23,1.23,1.45,2.81,1.99,1.91,Away,-0.2699999999999996,0.020000000000000018,Evening
england,0,1920,15714432.0,Wolves,Southampton,1.0,1.0,D,5.0,1.4,1.0,21,21,1.84,4.54,2.12,1.75,1.86,2.04,None,-0.2699999999999998,0.4400000000000004,Afternoon
england,0,1920,15715296.0,Man United,Liverpool,1.0,1.0,D,6.0,1.6,1.8,20,22,5.06,1.68,1.76,2.11,1.98,1.92,Away,0.8699999999999992,-0.32999999999999985,Evening
england,0,1920,15716160.0,Sheffield United,Arsenal,1.0,0.0,H,0.0,0.6,1.0,23,21,3.88,1.91,1.69,2.21,1.97,1.94,None,0.1599999999999997,-0.17000000000000015,Late Evening
england,0,1920,15719616.0,Southampton,Leicester,0.0,9.0,A,4.0,0.8,2.6,19,20,3.19,2.33,2.02,1.83,1.87,2.04,None,0.06000000000000005,-0.1299999999999999,Late Evening
england,0,1920,15720480.0,Man City,Aston Villa,3.0,0.0,H,5.0,3.4,1.6,20,21,1.08,27.42,1.21,4.61,2.03,1.83,Home,0.020000000000000018,-6.079999999999998,Morning
england,0,1920,15720480.0,Burnley,Chelsea,2.0,4.0,A,5.0,1.6,3.2,35,20,4.55,1.74,1.67,2.26,1.94,1.98,None,-0.5099999999999998,0.030000000000000027,Evening
england,0,1920,15720480.0,West Ham,Sheffield United,1.0,1.0,D,5.0,1.2,1.2,21,21,2.1,3.59,1.9,1.94,1.81,2.06,None,-0.18999999999999995,0.19999999999999973,Afternoon
england,0,1920,15720480.0,Brighton,Everton,3.0,2.0,H,5.0,1.6,1.0,21,41,2.86,2.56,2.05,1.8,2.05,1.86,None,0.10000000000000009,-0.20999999999999996,Afternoon
england,0,1920,15720480.0,Watford,Bournemouth,0.0,0.0,D,5.0,0.6,1.2,21,20,2.18,3.28,1.7,2.2,1.91,2.0,None,-0.1499999999999999,0.1599999999999997,Afternoon
england,0,1920,15721344.0,Norwich,Man United,1.0,3.0,A,6.0,2.0,1.0,22,21,4.32,1.78,1.68,2.22,1.85,2.06,None,-0.39999999999999947,-0.050000000000000044,Evening
england,0,1920,15721344.0,Arsenal,Crystal Palace,2.0,2.0,D,6.0,2.0,1.2,21,22,1.47,6.52,1.54,2.53,2.06,1.85,Home,-0.010000000000000009,-0.40000000000000036,Evening
england,0,1920,15721344.0,Newcastle,Wolves,1.0,1.0,D,6.0,0.6,1.2,21,21,3.0,2.58,2.53,1.54,2.11,1.81,None,-0.48,0.16000000000000014,Afternoon
england,0,1920,15721344.0,Liverpool,Tottenham,2.0,1.0,H,6.0,2.8,1.2,22,22,1.52,6.13,1.54,2.52,1.91,2.0,Home,0.050000000000000044,-0.4400000000000004,Evening
england,0,1920,15726528.0,Man City,Southampton,2.0,1.0,H,5.0,3.4,1.2,7,14,1.08,30.63,1.22,4.49,2.05,1.81,Home,0.010000000000000009,-6.150000000000002,Afternoon
england,0,1920,15726528.0,Brighton,Norwich,2.0,0.0,H,5.0,1.8,0.0,7,14,1.7,4.64,1.66,2.27,1.91,2.0,None,0.1299999999999999,-1.1600000000000001,Afternoon
england,0,1920,15726528.0,Arsenal,Wolves,1.0,1.0,D,5.0,1.8,1.4,6,6,1.76,4.68,1.75,2.13,2.01,1.9,None,0.0,-0.1900000000000004,Afternoon
england,0,1920,15726528.0,Sheffield United,Burnley,3.0,0.0,H,5.0,1.0,1.0,12,14,2.26,3.45,2.34,1.63,1.97,1.95,None,-0.03000000000000025,-0.1299999999999999,Afternoon
england,0,1920,15726528.0,Bournemouth,Man United,1.0,0.0,H,5.0,1.4,0.8,14,6,3.32,2.16,1.88,1.97,2.01,1.9,None,-0.3500000000000001,0.050000000000000266,Morning
england,0,1920,15726528.0,Watford,Chelsea,1.0,2.0,A,5.0,0.8,3.6,7,7,5.0,1.65,1.65,2.29,1.77,2.1,Away,-0.33999999999999986,0.020000000000000018,Evening
england,0,1920,15727392.0,Crystal Palace,Leicester,0.0,2.0,A,6.0,0.8,2.8,15,9,3.49,2.15,2.06,1.79,2.03,1.88,None,-0.36999999999999966,0.10000000000000009,Afternoon
england,0,1920,15727392.0,Everton,Tottenham,1.0,1.0,D,6.0,1.4,1.0,15,7,2.72,2.56,1.74,2.13,2.0,1.92,None,0.18000000000000016,-0.2599999999999998,Evening
england,0,1920,15731712.0,Norwich,Watford,0.0,2.0,A,4.0,1.4,0.8,12,20,2.66,2.59,1.69,2.23,1.98,1.93,None,-0.31000000000000005,0.17999999999999972,Late Evening
england,0,1920,15732576.0,Chelsea,Crystal Palace,2.0,0.0,H,5.0,1.6,1.2,21,13,1.33,9.4,1.59,2.41,1.99,1.93,Home,-0.10999999999999988,1.42,Morning
england,0,1920,15732576.0,Southampton,Everton,1.0,2.0,A,5.0,0.8,1.4,15,14,2.96,2.44,1.94,1.91,1.82,2.1,None,-0.20999999999999996,0.020000000000000018,Afternoon
england,0,1920,15732576.0,Leicester,Arsenal,2.0,0.0,H,5.0,2.8,0.8,21,19,1.98,3.63,1.58,2.42,1.99,1.92,None,0.050000000000000044,-0.25,Evening
england,0,1920,15732576.0,Burnley,West Ham,3.0,0.0,H,5.0,2.0,1.0,14,21,2.26,3.12,1.69,2.22,1.97,1.94,None,0.07999999999999963,-0.29000000000000004,Afternoon
england,0,1920,15732576.0,Newcastle,Bournemouth,2.0,1.0,H,5.0,1.0,1.0,13,14,2.62,2.83,2.08,1.78,1.89,2.03,None,-0.06999999999999984,0.0,Afternoon
england,0,1920,15732576.0,Tottenham,Sheffield United,1.0,1.0,D,5.0,1.6,1.2,21,14,1.57,6.06,1.81,2.04,2.01,1.9,Home,0.010000000000000009,-0.20000000000000018,Afternoon
england,0,1920,15733440.0,Wolves,Aston Villa,2.0,1.0,H,6.0,1.6,1.6,22,15,1.88,4.27,1.87,1.98,1.9,2.01,None,0.19999999999999996,-1.2600000000000007,Afternoon
england,0,1920,15733440.0,Man United,Brighton,3.0,1.0,H,6.0,1.4,0.4,21,22,1.65,5.9,2.01,1.85,1.9,2.01,Home,-0.010000000000000009,-0.5099999999999998,Afternoon
england,0,1920,15733440.0,Liverpool,Man City,3.0,1.0,H,6.0,2.6,2.2,14,22,2.54,2.66,1.64,2.31,1.9,2.02,None,-0.18000000000000016,0.040000000000000036,Evening
england,0,1920,15744672.0,Everton,Norwich,0.0,2.0,A,5.0,0.8,0.4,20,21,1.38,8.02,1.55,2.5,2.1,1.77,Home,0.039999999999999813,-1.1500000000000004,Afternoon
england,0,1920,15744672.0,Bournemouth,Wolves,1.0,2.0,A,5.0,1.4,1.4,21,21,2.81,2.58,2.04,1.81,2.02,1.87,None,-0.29000000000000004,0.06000000000000005,Afternoon
england,0,1920,15744672.0,Brighton,Leicester,0.0,2.0,A,5.0,1.8,2.8,21,20,3.7,2.04,1.91,1.94,2.11,1.76,None,-0.19999999999999973,-0.009999999999999787,Afternoon
england,0,1920,15744672.0,Watford,Burnley,0.0,3.0,A,5.0,0.6,1.4,21,21,2.33,3.17,2.03,1.82,2.03,1.88,None,0.06000000000000005,-0.25,Afternoon
england,0,1920,15744672.0,Man City,Chelsea,2.0,1.0,H,5.0,3.0,3.2,21,21,1.44,6.66,1.4,3.02,1.94,1.96,Home,0.06000000000000005,-0.96,Evening
england,0,1920,15744672.0,Crystal Palace,Liverpool,1.0,2.0,A,5.0,0.8,1.8,20,34,7.55,1.43,1.67,2.24,1.86,2.05,Away,0.5999999999999996,-0.06000000000000005,Afternoon
england,0,1920,15744672.0,Arsenal,Southampton,2.0,2.0,D,5.0,1.8,1.2,21,21,1.46,6.81,1.46,2.75,2.0,1.9,Home,-0.040000000000000036,-0.2400000000000002,Afternoon
england,0,1920,15744672.0,West Ham,Tottenham,2.0,3.0,A,5.0,1.6,1.2,28,20,4.3,1.75,1.55,2.5,1.94,1.97,None,-0.41000000000000014,0.06000000000000005,Morning
england,0,1920,15745536.0,Sheffield United,Man United,3.0,3.0,D,6.0,1.4,1.2,22,22,3.57,2.16,2.19,1.7,2.02,1.88,None,-0.38000000000000034,0.08000000000000007,Evening
england,0,1920,15746400.0,Aston Villa,Newcastle,2.0,0.0,H,0.0,1.4,0.4,37,37,2.1,3.58,1.92,1.92,1.84,2.06,None,-0.1200000000000001,0.20999999999999996,Late Evening
england,0,1920,15750720.0,Chelsea,West Ham,0.0,1.0,A,5.0,1.2,0.6,21,21,1.29,9.71,1.4,3.01,1.82,2.05,Home,-0.010000000000000009,-0.29999999999999893,Afternoon
england,0,1920,15750720.0,Southampton,Watford,2.0,1.0,H,5.0,1.0,0.8,21,22,2.11,3.54,1.92,1.92,1.84,2.08,None,0.009999999999999787,-0.1299999999999999,Evening
england,0,1920,15750720.0,Liverpool,Brighton,2.0,1.0,H,5.0,2.4,0.6,20,20,1.2,15.04,1.46,2.75,2.06,1.8,Home,0.0,0.2599999999999998,Afternoon
england,0,1920,15750720.0,Burnley,Crystal Palace,0.0,2.0,A,5.0,1.4,1.2,21,21,2.3,3.31,2.23,1.68,2.0,1.91,None,0.25,-0.5800000000000001,Afternoon
england,0,1920,15750720.0,Newcastle,Man City,2.0,2.0,D,5.0,1.2,2.0,21,20,14.68,1.18,1.45,2.81,1.98,1.93,Away,3.6799999999999997,-0.050000000000000044,Morning
england,0,1920,15750720.0,Tottenham,Bournemouth,3.0,2.0,H,5.0,2.2,1.2,21,21,1.38,7.89,1.52,2.58,2.07,1.8,Home,0.039999999999999813,-1.3400000000000007,Afternoon
england,0,1920,15751584.0,Wolves,Sheffield United,1.0,1.0,D,6.0,1.6,1.0,21,22,1.9,4.38,2.32,1.64,1.93,1.98,None,-0.33000000000000007,0.56,Afternoon
england,0,1920,15751584.0,Leicester,Everton,2.0,1.0,H,6.0,2.6,1.2,22,22,1.62,5.34,1.81,2.04,1.82,2.1,Home,-0.029999999999999805,-0.23000000000000043,Evening
england,0,1920,15751584.0,Norwich,Arsenal,2.0,2.0,D,6.0,1.4,1.0,23,22,4.14,1.76,1.41,2.98,1.92,1.99,None,-0.41999999999999993,0.050000000000000044,Afternoon
england,0,1920,15751584.0,Man United,Aston Villa,2.0,2.0,D,6.0,1.6,2.0,21,21,1.48,6.98,1.71,2.18,1.83,2.09,Home,0.010000000000000009,-0.33999999999999986,Evening
england,0,1920,15753312.0,Burnley,Man City,1.0,4.0,A,1.0,1.6,2.4,3,3,11.3,1.25,1.47,2.74,1.93,1.98,Away,0.370000000000001,0.020000000000000018,Late Evening
england,0,1920,15753312.0,Crystal Palace,Bournemouth,1.0,0.0,H,1.0,0.8,0.6,10,3,2.24,3.32,2.04,1.81,1.95,1.96,None,-0.029999999999999805,-0.0900000000000003,Late Evening
england,0,1920,15754176.0,Leicester,Watford,2.0,0.0,H,2.0,2.6,0.8,3,4,1.35,8.86,1.62,2.35,2.1,1.77,Home,-0.039999999999999813,0.5700000000000003,Late Evening
england,0,1920,15754176.0,Wolves,West Ham,2.0,0.0,H,2.0,1.6,0.6,3,4,1.76,4.77,1.89,1.95,2.02,1.89,Home,0.09000000000000008,-0.54,Late Evening
england,0,1920,15754176.0,Liverpool,Everton,5.0,2.0,H,2.0,2.8,1.6,4,3,1.39,8.17,1.58,2.41,1.9,2.01,Home,-0.27,2.58,Late Evening
england,0,1920,15754176.0,Chelsea,Aston Villa,2.0,1.0,H,2.0,1.4,1.8,4,3,1.29,10.19,1.42,2.96,1.87,2.04,Home,-0.07000000000000006,1.7299999999999986,Late Evening
england,0,1920,15754176.0,Man United,Tottenham,2.0,1.0,H,2.0,1.8,1.2,3,11,2.7,2.61,1.8,2.05,1.98,1.93,None,0.10000000000000009,-0.20999999999999996,Late Evening
england,0,1920,15754176.0,Southampton,Norwich,2.0,1.0,H,2.0,1.2,0.6,4,11,1.77,4.34,1.59,2.41,2.01,1.9,None,0.010000000000000009,-0.33999999999999986,Late Evening
england,0,1920,15755040.0,Arsenal,Brighton,1.0,2.0,A,3.0,1.4,1.0,12,5,1.6,5.5,1.54,2.53,2.04,1.86,Home,-0.05999999999999983,0.33000000000000007,Late Evening
england,0,1920,15755040.0,Sheffield United,Newcastle,0.0,2.0,A,3.0,1.4,0.6,11,10,1.86,4.62,2.35,1.62,1.87,2.05,None,0.07000000000000006,-0.6200000000000001,Late Evening
england,0,1920,15756768.0,Watford,Crystal Palace,0.0,0.0,D,5.0,0.2,1.2,14,7,2.36,3.15,2.04,1.8,2.05,1.87,None,-0.1200000000000001,0.10000000000000009,Afternoon
england,0,1920,15756768.0,Everton,Chelsea,3.0,1.0,H,5.0,1.4,2.4,14,14,3.52,2.02,1.72,2.17,1.88,2.03,None,0.1499999999999999,-0.1299999999999999,Morning
england,0,1920,15756768.0,Bournemouth,Liverpool,0.0,3.0,A,5.0,0.8,1.8,14,14,7.24,1.41,1.5,2.65,1.97,1.94,Away,0.6600000000000001,-0.10000000000000009,Afternoon
