Country,League,Season,Match_Date,Home_Team,Away_Team,Full_Time_Home_Team_Goals,Full_Time_Away_Team_Goals,Full_Time_Result,Home_Team_Shots,Away_Team_Shots,Home_Team_Shots_on_Target,Away_Team_Shots_on_Target,Home_Team_Corners,Away_Team_Corners,Home_Team_Yellow_Cards,Away_Team_Yellow_Cards,Home_Team_Red_Cards,Away_Team_Red_Cards,DayOfWeek,is_Weekend,Home_Team_Fouls_Committed,Away_Team_Fouls_Committed,over_2.5,Average_home_win_odds,Average_away_win_odds,Average_draw_odds,Average_over_2.5_goals_odds,Average_under_2.5_goals_odds,Average_Asian_Handicap_Home_odds,Average_Asian_Handicap_Away_odds,Close_home_win_odds,Close_draw_odds,Close_away_win_odds,has_favorite,Time_kick_off_bin
england,3,1920,2019-08-17,Leyton Orient,Stevenage,0.0,0.0,D,23.0,12.0,9.0,3.0,9.0,7.0,1.0,0.0,0.0,0.0,5.0,1,7.0,9.0,0,2.065,3.655,3.3533333333333335,2.1633333333333336,1.67,1.29,2.0466666666666664,2.17,3.36,3.63,0,Afternoon
england,3,1920,2019-08-17,Exeter,Swindon,1.0,1.0,D,11.0,16.0,2.0,4.0,4.0,10.0,1.0,2.0,0.0,0.0,5.0,1,9.0,9.0,0,2.598333333333333,2.768333333333333,3.2183333333333333,2.18,1.6666666666666667,1.3825,1.9799999999999998,2.89,3.28,2.6,0,Afternoon
england,3,1920,2019-08-17,Newport County,Plymouth,1.0,0.0,H,17.0,14.0,5.0,3.0,3.0,7.0,2.0,0.0,0.0,0.0,5.0,1,18.0,11.0,0,2.3000000000000003,3.161666666666667,3.285,2.1233333333333335,1.7066666666666668,1.4249999999999998,1.8633333333333333,2.44,3.55,2.91,0,Afternoon
england,3,1920,2019-08-17,Forest Green,Grimsby,1.0,0.0,H,9.0,13.0,1.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,5.0,1,8.0,20.0,0,2.0516666666666663,3.8683333333333336,3.266666666666667,2.19,1.66,1.415,1.7933333333333332,2.42,3.06,3.4,0,Afternoon
england,3,1920,2019-08-17,Bradford,Oldham,3.0,0.0,H,12.0,13.0,4.0,3.0,6.0,11.0,1.0,1.0,0.0,0.0,5.0,1,9.0,16.0,1,1.7900000000000003,4.6000000000000005,3.5716666666666668,2.0066666666666664,1.8033333333333335,1.325,1.8099999999999998,1.93,3.63,4.2,0,Afternoon
england,3,1920,2019-08-17,Crewe,Walsall,1.0,0.0,H,12.0,10.0,4.0,2.0,8.0,11.0,1.0,2.0,1.0,0.0,5.0,1,12.0,13.0,0,2.17,3.3683333333333336,3.3383333333333334,2.0066666666666664,1.8,1.3599999999999999,1.9533333333333334,2.06,3.42,3.89,0,Afternoon
england,3,1920,2019-08-20,Swindon,Northampton,0.0,1.0,A,14.0,4.0,2.0,1.0,10.0,3.0,2.0,2.0,0.0,0.0,1.0,0,13.0,14.0,0,1.8833333333333335,4.123333333333334,3.5549999999999997,2.0066666666666664,1.8133333333333335,1.305,1.95,1.93,3.56,4.25,0,Late Evening
england,3,1920,2019-08-20,Grimsby,Colchester,2.0,2.0,D,10.0,12.0,4.0,6.0,7.0,3.0,2.0,1.0,0.0,0.0,1.0,0,18.0,14.0,1,2.65,2.7583333333333333,3.171666666666667,2.39,1.57,1.4075,1.9866666666666666,2.6,3.34,2.85,0,Late Evening
england,3,1920,2019-08-20,Port Vale,Forest Green,2.0,1.0,H,18.0,8.0,9.0,4.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,0,10.0,10.0,1,2.013333333333333,3.94,3.2900000000000005,2.3800000000000003,1.5733333333333335,1.4124999999999999,1.8066666666666666,2.03,3.32,4.14,0,Late Evening
england,3,1920,2019-08-20,Stevenage,Bradford,0.0,1.0,A,17.0,9.0,3.0,2.0,5.0,4.0,0.0,2.0,0.0,0.0,1.0,0,14.0,17.0,0,3.295,2.2616666666666667,3.233333333333333,2.17,1.68,1.495,1.9433333333333334,3.48,3.41,2.2,0,Late Evening
england,3,1920,2019-08-20,Cheltenham,Carlisle,2.0,0.0,H,10.0,17.0,4.0,6.0,5.0,7.0,1.0,3.0,0.0,0.0,1.0,0,13.0,15.0,0,2.2983333333333333,3.1133333333333333,3.3516666666666666,2.02,1.8,1.4224999999999999,1.8766666666666667,2.3,3.51,3.16,0,Late Evening
england,3,1920,2019-08-20,Oldham,Exeter,0.0,0.0,D,14.0,13.0,3.0,3.0,7.0,10.0,2.0,0.0,0.0,0.0,1.0,0,18.0,6.0,0,2.8066666666666666,2.533333333333333,3.28,2.05,1.78,1.535,1.8166666666666667,2.76,3.37,2.63,0,Late Evening
england,3,1920,2019-08-20,Walsall,Newport County,0.0,0.0,D,5.0,7.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,0.0,1.0,0,14.0,15.0,0,2.361666666666667,3.111666666666667,3.2183333333333337,2.16,1.6833333333333333,1.475,1.8066666666666666,2.38,3.24,3.27,0,Late Evening
england,3,1920,2019-08-20,Macclesfield,Morecambe,0.0,1.0,A,12.0,12.0,5.0,2.0,6.0,1.0,2.0,3.0,0.0,0.0,1.0,0,12.0,16.0,0,2.2466666666666666,3.311666666666667,3.2566666666666664,2.17,1.6733333333333331,1.3875,1.9266666666666665,2.35,3.29,3.28,0,Late Evening
england,3,1920,2019-08-20,Plymouth,Salford,2.0,2.0,D,27.0,12.0,5.0,7.0,11.0,5.0,1.0,2.0,0.0,0.0,1.0,0,7.0,9.0,1,1.9600000000000002,3.8983333333333334,3.4599999999999995,2.013333333333333,1.8099999999999998,1.3424999999999998,1.8999999999999997,1.91,3.74,4.11,0,Late Evening
england,3,1920,2019-08-20,Crawley Town,Crewe,1.0,2.0,A,14.0,16.0,3.0,10.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,0,14.0,5.0,1,2.6616666666666666,2.586666666666667,3.4066666666666663,1.8166666666666667,2.0,1.485,1.8866666666666667,2.75,3.52,2.59,0,Late Evening
england,3,1920,2019-08-20,Mansfield,Leyton Orient,2.0,3.0,A,14.0,11.0,6.0,5.0,2.0,7.0,1.0,2.0,0.0,0.0,1.0,0,15.0,17.0,1,1.8766666666666667,4.128333333333334,3.581666666666667,1.96,1.86,1.2825,1.9799999999999998,1.97,3.48,4.19,0,Late Evening
england,3,1920,2019-08-20,Cambridge,Scunthorpe,3.0,2.0,H,23.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,0.0,1.0,1.0,0,14.0,20.0,1,2.35,3.1933333333333334,3.155,2.226666666666667,1.653333333333333,1.4375,1.86,2.4,3.17,3.3,0,Late Evening
england,3,1920,2019-08-24,Macclesfield,Scunthorpe,1.0,0.0,H,12.0,20.0,5.0,2.0,8.0,4.0,2.0,2.0,0.0,0.0,5.0,1,11.0,13.0,0,2.903333333333333,2.355,3.366666666666667,1.8966666666666665,1.9133333333333333,1.3875,2.0566666666666666,2.25,3.6,3.19,0,Afternoon
england,3,1920,2019-08-24,Morecambe,Exeter,2.0,3.0,A,15.0,10.0,2.0,5.0,5.0,9.0,0.0,0.0,0.0,1.0,5.0,1,10.0,6.0,1,2.8066666666666666,2.4766666666666666,3.301666666666667,2.0399999999999996,1.7766666666666666,1.5225,1.82,3.26,3.43,2.29,0,Afternoon
england,3,1920,2019-08-24,Cambridge,Oldham,1.0,2.0,A,22.0,7.0,5.0,3.0,7.0,2.0,0.0,4.0,0.0,0.0,5.0,1,3.0,19.0,1,2.1583333333333337,3.25,3.421666666666667,1.9833333333333332,1.8233333333333335,1.345,1.9666666666666668,2.2,3.38,3.5,0,Afternoon
england,3,1920,2019-08-24,Bradford,Forest Green,0.0,1.0,A,16.0,9.0,3.0,4.0,5.0,3.0,5.0,4.0,0.0,1.0,5.0,1,18.0,14.0,0,1.8099999999999998,4.261666666666667,3.623333333333333,1.95,1.86,1.2475,2.013333333333333,1.81,3.76,4.57,0,Afternoon
england,3,1920,2019-08-24,Colchester,Northampton,1.0,0.0,H,18.0,14.0,4.0,6.0,8.0,7.0,0.0,2.0,0.0,0.0,5.0,1,12.0,12.0,0,2.206666666666667,3.1633333333333336,3.3783333333333334,1.9833333333333332,1.8200000000000003,1.38,1.9266666666666665,2.11,3.49,3.64,0,Afternoon
england,3,1920,2019-08-24,Plymouth,Walsall,3.0,0.0,H,13.0,10.0,5.0,3.0,4.0,6.0,1.0,4.0,1.0,0.0,5.0,1,19.0,15.0,1,1.9749999999999999,3.6449999999999996,3.518333333333333,1.8866666666666667,1.92,1.3525,1.8733333333333333,2.01,3.58,3.87,0,Afternoon
england,3,1920,2019-08-24,Newport County,Crewe,1.0,0.0,H,7.0,12.0,3.0,3.0,2.0,11.0,0.0,1.0,0.0,0.0,5.0,1,10.0,10.0,0,2.376666666666667,2.893333333333333,3.348333333333333,2.0166666666666666,1.7933333333333332,1.4975,1.7766666666666666,2.55,3.47,2.82,0,Afternoon
england,3,1920,2019-08-24,Carlisle,Salford,2.0,2.0,D,17.0,11.0,6.0,3.0,7.0,5.0,0.0,1.0,0.0,0.0,5.0,1,13.0,12.0,1,2.533333333333333,2.7183333333333337,3.3049999999999997,1.9933333333333334,1.8133333333333332,1.4024999999999999,1.9766666666666666,2.51,3.46,2.88,0,Afternoon
england,3,1920,2019-08-24,Grimsby,Port Vale,5.0,2.0,H,12.0,6.0,5.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,5.0,1,14.0,14.0,1,2.2066666666666666,3.1366666666666667,3.4283333333333332,2.063333333333333,1.7533333333333332,1.3824999999999998,1.92,2.83,3.3,2.65,0,Afternoon
england,3,1920,2019-08-24,Mansfield,Stevenage,0.0,0.0,D,22.0,4.0,7.0,2.0,10.0,4.0,0.0,2.0,0.0,0.0,5.0,1,7.0,10.0,0,1.7683333333333333,4.513333333333333,3.6183333333333336,1.9399999999999997,1.866666666666667,1.31,1.8533333333333335,1.7,3.98,5.0,0,Afternoon
england,3,1920,2019-08-24,Cheltenham,Swindon,2.0,2.0,D,11.0,10.0,4.0,5.0,7.0,4.0,1.0,2.0,0.0,1.0,5.0,1,13.0,6.0,1,3.0549999999999997,2.268333333333333,3.3800000000000003,1.9866666666666666,1.8233333333333335,1.47,1.96,3.34,3.55,2.2,0,Afternoon
england,3,1920,2019-08-24,Leyton Orient,Crawley Town,2.0,3.0,A,20.0,15.0,7.0,5.0,8.0,5.0,3.0,3.0,0.0,0.0,5.0,1,14.0,19.0,1,2.195,3.3049999999999997,3.266666666666667,2.01,1.8,1.385,1.9233333333333331,2.33,3.56,3.08,0,Afternoon
england,3,1920,2019-08-31,Forest Green,Newport County,0.0,2.0,A,13.0,16.0,2.0,5.0,4.0,6.0,1.0,3.0,1.0,0.0,5.0,1,7.0,21.0,0,2.6299999999999994,2.686666666666667,3.253333333333334,2.226666666666667,1.6433333333333333,1.4425,1.9266666666666667,2.95,3.13,2.66,0,Afternoon
england,3,1920,2019-08-31,Crawley Town,Cheltenham,1.0,0.0,H,15.0,5.0,4.0,1.0,11.0,2.0,2.0,1.0,0.0,0.0,5.0,1,11.0,17.0,0,2.145,3.2116666666666664,3.5316666666666663,1.7766666666666666,2.0399999999999996,1.3475,1.97,2.24,3.68,3.16,0,Afternoon
england,3,1920,2019-08-31,Stevenage,Macclesfield,2.0,2.0,D,22.0,9.0,8.0,5.0,9.0,4.0,1.0,4.0,0.0,0.0,5.0,1,14.0,11.0,1,2.516666666666667,2.78,3.2883333333333327,2.1633333333333336,1.6766666666666665,1.3925,2.0,2.52,3.4,2.9,0,Afternoon
england,3,1920,2019-08-31,Crewe,Bradford,2.0,1.0,H,17.0,14.0,5.0,2.0,12.0,5.0,4.0,0.0,0.0,0.0,5.0,1,16.0,12.0,1,2.296666666666667,2.981666666666667,3.426666666666667,1.8533333333333335,1.9533333333333331,1.4449999999999998,1.8333333333333333,2.06,3.78,3.51,0,Afternoon
england,3,1920,2019-08-31,Exeter,Mansfield,1.0,0.0,H,8.0,9.0,4.0,0.0,3.0,6.0,2.0,1.0,0.0,1.0,5.0,1,11.0,12.0,0,2.4150000000000005,2.926666666666667,3.25,2.0733333333333333,1.7433333333333332,1.4925,1.76,2.36,3.39,3.16,0,Afternoon
england,3,1920,2019-08-31,Oldham,Colchester,0.0,1.0,A,14.0,8.0,3.0,3.0,4.0,4.0,2.0,2.0,0.0,0.0,5.0,1,18.0,13.0,0,3.035,2.351666666666667,3.25,2.0833333333333335,1.7299999999999998,1.4175,2.033333333333333,3.32,3.32,2.31,0,Afternoon
england,3,1920,2019-08-31,Swindon,Morecambe,3.0,1.0,H,13.0,12.0,4.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,5.0,1,8.0,8.0,1,1.6016666666666666,5.506666666666667,3.8883333333333336,1.9333333333333333,1.8766666666666667,1.15,2.0700000000000003,1.56,4.27,6.06,1,Afternoon
england,3,1920,2019-08-31,Salford,Leyton Orient,1.0,1.0,D,8.0,13.0,3.0,2.0,2.0,6.0,3.0,0.0,0.0,0.0,5.0,1,16.0,11.0,0,2.165,3.223333333333333,3.44,1.8166666666666667,1.99,1.3649999999999998,1.9466666666666665,2.22,3.55,3.31,0,Afternoon
england,3,1920,2019-08-31,Scunthorpe,Carlisle,0.0,1.0,A,16.0,3.0,4.0,2.0,14.0,1.0,1.0,6.0,0.0,0.0,5.0,1,9.0,22.0,0,2.1550000000000002,3.3016666666666663,3.3983333333333334,1.9233333333333331,1.8833333333333335,1.3625,1.9233333333333331,2.22,3.65,3.21,0,Afternoon
england,3,1920,2019-08-31,Northampton,Plymouth,3.0,1.0,H,19.0,14.0,10.0,2.0,3.0,6.0,3.0,2.0,0.0,0.0,5.0,1,15.0,10.0,1,2.563333333333333,2.66,3.3716666666666666,1.8833333333333335,1.9233333333333331,1.4325,1.9466666666666665,2.56,3.6,2.73,0,Afternoon
england,3,1920,2019-08-31,Port Vale,Cambridge,1.0,0.0,H,9.0,3.0,5.0,0.0,8.0,2.0,1.0,3.0,0.0,0.0,5.0,1,16.0,14.0,0,1.9833333333333334,3.81,3.4150000000000005,2.14,1.6933333333333334,1.355,1.8466666666666667,2.0,3.63,3.88,0,Afternoon
england,3,1920,2019-09-07,Leyton Orient,Swindon,1.0,3.0,A,9.0,13.0,4.0,5.0,3.0,7.0,3.0,1.0,0.0,0.0,5.0,1,16.0,7.0,1,3.013333333333333,2.3166666666666664,3.41,1.9766666666666666,1.8333333333333333,1.415,2.033333333333333,3.01,3.5,2.4,0,Afternoon
england,3,1920,2019-09-07,Macclesfield,Crawley Town,1.0,1.0,D,8.0,19.0,4.0,5.0,8.0,7.0,4.0,3.0,0.0,0.0,5.0,1,16.0,12.0,0,2.705,2.5566666666666666,3.3816666666666664,1.93,1.8800000000000001,1.49,1.8633333333333333,2.85,3.53,2.5,0,Afternoon
england,3,1920,2019-09-07,Morecambe,Salford,2.0,2.0,D,14.0,28.0,7.0,11.0,6.0,4.0,1.0,0.0,0.0,0.0,5.0,1,13.0,7.0,1,2.7399999999999998,2.5816666666666666,3.2983333333333333,2.1133333333333333,1.71,1.4725,1.8833333333333335,3.0,3.37,2.47,0,Afternoon
england,3,1920,2019-09-07,Grimsby,Crewe,0.0,2.0,A,6.0,18.0,3.0,6.0,7.0,7.0,1.0,2.0,0.0,0.0,5.0,1,13.0,9.0,0,2.763333333333333,2.5283333333333333,3.3666666666666667,1.97,1.8366666666666667,1.5099999999999998,1.8333333333333333,2.82,3.55,2.51,0,Afternoon
england,3,1920,2019-09-07,Cheltenham,Stevenage,4.0,2.0,H,12.0,12.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,1,12.0,13.0,1,2.098333333333333,3.6016666666666666,3.33,2.12,1.7,1.2925,2.0366666666666666,2.18,3.29,3.66,0,Afternoon
england,3,1920,2019-09-07,Cambridge,Forest Green,0.0,1.0,A,18.0,10.0,3.0,2.0,5.0,4.0,2.0,3.0,0.0,0.0,5.0,1,8.0,14.0,0,2.3350000000000004,3.1199999999999997,3.266666666666667,2.33,1.59,1.44,1.8366666666666667,2.42,3.19,3.25,0,Afternoon
england,3,1920,2019-09-07,Mansfield,Scunthorpe,2.0,0.0,H,12.0,11.0,4.0,1.0,2.0,5.0,1.0,4.0,0.0,0.0,5.0,1,14.0,13.0,0,1.9133333333333333,4.091666666666667,3.483333333333333,1.9833333333333334,1.8233333333333335,1.3175,1.92,2.14,3.42,3.62,0,Afternoon
england,3,1920,2019-09-07,Colchester,Walsall,0.0,0.0,D,10.0,8.0,5.0,3.0,5.0,4.0,0.0,2.0,0.0,0.0,5.0,1,14.0,11.0,0,1.9783333333333335,4.07,3.296666666666667,2.3033333333333332,1.6033333333333335,1.355,1.8733333333333333,2.04,3.31,4.13,0,Afternoon
england,3,1920,2019-09-07,Newport County,Port Vale,1.0,0.0,H,20.0,12.0,4.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0,5.0,1,13.0,21.0,0,2.1983333333333333,3.4433333333333334,3.228333333333333,2.276666666666667,1.61,1.365,1.9400000000000002,2.25,3.18,3.63,0,Afternoon
england,3,1920,2019-09-07,Bradford,Northampton,2.0,1.0,H,15.0,6.0,6.0,3.0,10.0,2.0,1.0,4.0,1.0,0.0,5.0,1,11.0,16.0,1,2.108333333333333,3.4666666666666663,3.4183333333333334,2.0033333333333334,1.7966666666666669,1.315,2.01,2.19,3.49,3.42,0,Afternoon
england,3,1920,2019-09-07,Plymouth,Oldham,2.0,2.0,D,17.0,13.0,8.0,4.0,2.0,5.0,4.0,5.0,0.0,0.0,5.0,1,7.0,17.0,1,1.7400000000000002,4.626666666666666,3.806666666666666,1.92,1.8866666666666667,1.3125,1.8433333333333335,1.68,4.12,4.95,0,Afternoon
england,3,1920,2019-09-07,Carlisle,Exeter,1.0,3.0,A,14.0,17.0,4.0,9.0,4.0,5.0,2.0,0.0,0.0,0.0,5.0,1,14.0,14.0,1,2.8183333333333334,2.4933333333333336,3.3516666666666666,2.025,1.79,1.5274999999999999,1.8100000000000003,2.96,3.19,2.61,0,Afternoon
england,3,1920,2019-09-14,Northampton,Newport County,2.0,0.0,H,12.0,3.0,4.0,0.0,5.0,3.0,1.0,0.0,0.0,1.0,5.0,1,15.0,13.0,0,2.56,2.7466666666666666,3.3183333333333334,2.03,1.78,1.3875000000000002,1.9933333333333334,2.51,3.18,3.11,0,Afternoon
england,3,1920,2019-09-14,Scunthorpe,Morecambe,3.0,0.0,H,16.0,10.0,8.0,7.0,6.0,3.0,1.0,0.0,0.0,0.0,5.0,1,13.0,10.0,1,2.0733333333333337,3.526666666666667,3.431666666666667,2.0,1.8133333333333332,1.2775,2.04,1.76,3.84,4.78,0,Afternoon
england,3,1920,2019-09-14,Forest Green,Colchester,1.0,0.0,H,13.0,12.0,4.0,1.0,4.0,8.0,3.0,3.0,0.0,0.0,5.0,1,5.0,13.0,0,2.7916666666666665,2.5500000000000003,3.265,2.2266666666666666,1.64,1.505,1.84,3.14,3.06,2.57,0,Afternoon
england,3,1920,2019-09-14,Exeter,Leyton Orient,2.0,2.0,D,21.0,7.0,8.0,2.0,9.0,2.0,0.0,6.0,0.0,0.0,5.0,1,12.0,21.0,1,1.955,3.8833333333333333,3.4716666666666662,2.07,1.7433333333333334,1.335,1.87,1.72,3.87,5.08,0,Afternoon
england,3,1920,2019-09-14,Salford,Cheltenham,0.0,2.0,A,9.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,5.0,1,12.0,14.0,0,2.0749999999999997,3.4583333333333335,3.491666666666667,1.9833333333333334,1.8233333333333335,1.2925,2.0366666666666666,2.19,3.54,3.37,0,Afternoon
england,3,1920,2019-09-14,Walsall,Bradford,0.0,1.0,A,19.0,11.0,6.0,4.0,2.0,6.0,1.0,1.0,0.0,0.0,5.0,1,11.0,14.0,0,2.6300000000000003,2.6666666666666665,3.328333333333333,2.12,1.7033333333333331,1.4449999999999998,1.9266666666666665,2.61,3.4,2.8,0,Afternoon
england,3,1920,2019-09-14,Oldham,Grimsby,2.0,2.0,D,16.0,15.0,4.0,4.0,5.0,4.0,1.0,4.0,0.0,0.0,5.0,1,20.0,12.0,1,2.6983333333333337,2.6166666666666667,3.2883333333333327,2.0866666666666664,1.7266666666666666,1.4649999999999999,1.8933333333333333,2.63,3.32,2.83,0,Afternoon
england,3,1920,2019-09-14,Crewe,Cambridge,2.0,3.0,A,12.0,7.0,7.0,3.0,9.0,0.0,0.0,3.0,1.0,0.0,5.0,1,11.0,20.0,1,1.7416666666666665,4.8116666666666665,3.643333333333333,2.1,1.72,1.3125,1.82,1.66,4.0,5.33,1,Afternoon
england,3,1920,2019-09-14,Stevenage,Carlisle,2.0,3.0,A,14.0,12.0,6.0,4.0,6.0,3.0,1.0,3.0,0.0,0.0,5.0,1,10.0,12.0,1,2.5733333333333337,2.686666666666666,3.3649999999999998,1.9100000000000001,1.8999999999999997,1.405,1.9766666666666666,2.37,3.54,3.02,0,Afternoon
england,3,1920,2019-09-14,Port Vale,Plymouth,1.0,0.0,H,15.0,14.0,4.0,3.0,8.0,5.0,1.0,2.0,0.0,0.0,5.0,1,10.0,11.0,0,2.526666666666667,2.7566666666666664,3.355,2.0399999999999996,1.7700000000000002,1.37,2.0199999999999996,2.35,3.39,3.19,0,Afternoon
england,3,1920,2019-09-14,Crawley Town,Mansfield,1.0,0.0,H,19.0,20.0,5.0,6.0,7.0,5.0,2.0,1.0,0.0,0.0,5.0,1,16.0,11.0,0,2.4683333333333333,2.7733333333333334,3.4433333333333334,1.9466666666666665,1.8533333333333335,1.3575000000000002,2.0366666666666666,2.83,3.41,2.58,0,Afternoon
england,3,1920,2019-09-14,Swindon,Macclesfield,3.0,0.0,H,15.0,7.0,8.0,2.0,7.0,2.0,0.0,2.0,0.0,0.0,5.0,1,13.0,13.0,1,1.5650000000000002,5.631666666666668,4.171666666666667,1.8233333333333335,1.9833333333333332,1.2275,1.8500000000000003,1.45,4.79,6.92,1,Afternoon
england,3,1920,2019-09-17,Exeter,Port Vale,2.0,0.0,H,19.0,11.0,7.0,3.0,9.0,4.0,0.0,4.0,0.0,0.0,1.0,0,7.0,8.0,0,1.9916666666666665,3.828333333333333,3.3900000000000006,2.16,1.6833333333333333,1.375,1.8533333333333335,2.0,3.46,4.1,0,Late Evening
england,3,1920,2019-09-17,Carlisle,Forest Green,0.0,0.0,D,10.0,8.0,2.0,4.0,7.0,6.0,4.0,1.0,0.0,1.0,1.0,0,18.0,10.0,0,2.3766666666666665,2.97,3.3349999999999995,1.8966666666666665,1.9233333333333331,1.4849999999999999,1.8,2.43,3.41,3.03,0,Late Evening
england,3,1920,2019-09-17,Swindon,Colchester,0.0,3.0,A,9.0,8.0,1.0,5.0,4.0,6.0,2.0,1.0,0.0,0.0,1.0,0,11.0,11.0,1,1.7866666666666664,4.513333333333333,3.61,1.9666666666666668,1.8500000000000003,1.2325,2.0466666666666664,1.71,3.89,5.07,0,Late Evening
england,3,1920,2019-09-17,Scunthorpe,Oldham,2.0,2.0,D,21.0,10.0,4.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,0,8.0,14.0,1,2.0749999999999997,3.4299999999999997,3.5216666666666665,1.8533333333333335,1.9633333333333336,1.275,2.06,1.98,3.77,3.81,0,Late Evening
england,3,1920,2019-09-17,Macclesfield,Newport County,1.0,1.0,D,24.0,13.0,9.0,3.0,5.0,6.0,2.0,4.0,0.0,0.0,1.0,0,11.0,12.0,0,3.3216666666666668,2.2083333333333335,3.293333333333333,2.186666666666667,1.6666666666666667,1.52,1.9100000000000001,3.49,3.57,2.14,0,Late Evening
england,3,1920,2019-09-17,Morecambe,Walsall,0.0,1.0,A,5.0,15.0,0.0,5.0,6.0,8.0,1.0,1.0,0.0,0.0,1.0,0,16.0,13.0,0,3.0750000000000006,2.346666666666667,3.2699999999999996,2.1266666666666665,1.71,1.445,2.01,2.83,3.35,2.61,0,Late Evening
england,3,1920,2019-09-17,Crawley Town,Plymouth,2.0,2.0,D,12.0,14.0,3.0,8.0,4.0,13.0,1.0,0.0,0.0,0.0,1.0,0,13.0,9.0,1,2.6633333333333336,2.4883333333333333,3.606666666666667,1.6033333333333335,2.3266666666666667,1.4975,1.86,2.56,3.72,2.66,0,Late Evening
england,3,1920,2019-09-17,Cheltenham,Bradford,3.0,2.0,H,13.0,13.0,4.0,5.0,5.0,6.0,1.0,4.0,0.0,0.0,1.0,0,9.0,13.0,1,2.7733333333333334,2.585,3.2266666666666666,2.0666666666666664,1.76,1.4925,1.8766666666666667,2.82,3.22,2.71,0,Late Evening
england,3,1920,2019-09-17,Salford,Grimsby,1.0,0.0,H,10.0,16.0,2.0,2.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0,0,6.0,8.0,0,2.35,2.936666666666667,3.453333333333333,1.7366666666666666,2.0866666666666664,1.4775,1.8033333333333335,2.43,3.28,3.15,0,Late Evening
england,3,1920,2019-09-17,Leyton Orient,Crewe,1.0,2.0,A,14.0,9.0,5.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,1.0,0,12.0,10.0,1,3.3066666666666666,2.1283333333333334,3.521666666666667,1.7933333333333332,2.03,1.565,1.8499999999999999,3.3,3.61,2.2,0,Late Evening
england,3,1920,2019-09-21,Crewe,Salford,4.0,1.0,H,17.0,12.0,7.0,4.0,8.0,3.0,0.0,1.0,0.0,0.0,5.0,1,7.0,9.0,1,1.8433333333333335,3.893333333333333,3.865,1.74,2.08,1.2650000000000001,1.99,1.86,4.04,3.98,0,Afternoon
england,3,1920,2019-09-21,Northampton,Crawley Town,2.0,2.0,D,14.0,17.0,6.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0,5.0,1,7.0,9.0,1,2.0383333333333336,3.5316666666666667,3.5016666666666665,1.8666666666666665,1.9400000000000002,1.4049999999999998,1.8033333333333335,2.01,3.67,3.8,0,Afternoon
england,3,1920,2019-09-21,Colchester,Leyton Orient,2.0,1.0,H,10.0,14.0,7.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,5.0,1,14.0,13.0,1,1.846666666666667,4.198333333333333,3.621666666666666,2.0,1.8066666666666666,1.26,2.0,1.88,3.62,4.39,0,Afternoon
england,3,1920,2019-09-21,Plymouth,Cheltenham,0.0,2.0,A,22.0,8.0,7.0,2.0,5.0,4.0,0.0,3.0,0.0,0.0,5.0,1,3.0,17.0,0,1.9450000000000003,3.7916666666666665,3.5833333333333335,1.7766666666666666,2.033333333333333,1.34,1.8866666666666667,1.85,3.68,4.47,0,Afternoon
england,3,1920,2019-09-21,Forest Green,Stevenage,0.0,0.0,D,7.0,16.0,2.0,6.0,6.0,4.0,2.0,3.0,1.0,0.0,5.0,1,9.0,18.0,0,1.9816666666666667,3.81,3.44,2.1533333333333333,1.6766666666666667,1.37,1.8499999999999999,2.12,3.37,3.76,0,Afternoon
england,3,1920,2019-09-21,Grimsby,Macclesfield,1.0,0.0,H,12.0,8.0,3.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,1,9.0,16.0,0,1.8966666666666665,4.011666666666667,3.578333333333333,1.9100000000000001,1.8966666666666665,1.3075,1.9333333333333333,1.89,3.68,4.26,0,Afternoon
england,3,1920,2019-09-21,Newport County,Exeter,1.0,1.0,D,15.0,6.0,3.0,2.0,8.0,7.0,1.0,3.0,0.0,0.0,5.0,1,10.0,17.0,0,2.515,2.84,3.2383333333333333,2.236666666666667,1.6333333333333335,1.5625,1.7133333333333332,2.79,3.35,2.64,0,Afternoon
england,3,1920,2019-09-21,Bradford,Carlisle,3.0,1.0,H,18.0,12.0,7.0,5.0,7.0,2.0,2.0,2.0,1.0,1.0,5.0,1,11.0,12.0,1,1.8066666666666666,4.335,3.6583333333333337,1.8266666666666669,1.9766666666666666,1.23,2.04,1.7,4.08,4.83,0,Afternoon
